Source,RA_ICRS,DE_ICRS,TransitID,TimeG,FG,e_FG,RFG,Gmag,NG,TimeBP,FBP,e_FBP,RFBP,BPmag,TimeRP,FRP,e_FRP,RFRP,RPmag,noisyFlag,SMuFlag,AF1uFlag,AF2uFlag,AF3uFlag,AF4uFlag,AF5uFlag,AF6uFlag,AF7uFlag,AF8uFlag,AF9uFlag,BPuFlag,RPuFlag,SMrFlag,AF1rFlag,AF2rFlag,AF3rFlag,AF4rFlag,AF5rFlag,AF6rFlag,AF7rFlag,AF8rFlag,AF9rFlag,BPrFlag,RPrFlag,GrVFlag,BPrVFlag,RPrVFlag
974895286283420160,110.03813862707,46.81152479217,17476381308264901,1712.892732,10799.922,24.408884,442.459,15.603815,9,1712.893,7423.7684,59.624809,124.508,15.661981,1712.8931,5023.6148,42.980158,116.882,15.495355,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
974895286283420160,110.03813862707,46.81152479217,17486122107958690,1713.068904,10820.77,29.670056,364.703,15.601721,9,1713.0692,7590.4861,69.317191,109.504,15.637868,1713.0693,4985.3426,38.922003,128.085,15.503658,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
974895286283420160,110.03813862707,46.81152479217,19415100709282469,1747.956598,10887.185,24.178127,450.291,15.595078,9,1747.9569,7530.7005,48.724297,154.557,15.646454,1747.957,5042.6525,46.492454,108.462,15.491248,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
974895286283420160,110.03813862707,46.81152479217,19419193004848930,1748.030612,11134.328,32.291847,344.803,15.570707,9,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1
974895286283420160,110.03813862707,46.81152479217,21721676171076968,1789.67316,10820.115,22.648648,477.738,15.601787,9,1789.6735,7330.9929,42.737725,171.534,15.675635,1789.6736,7729.6783,43.647474,177.093,15.027492,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
974895286283420160,110.03813862707,46.81152479217,21725768511321917,1789.747194,10896.593,122.16166,89.1981,15.59414,8,1789.7475,7197.6382,41.530217,173.311,15.695567,1789.7476,4960.0821,36.246243,136.844,15.509173,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
974895286283420160,110.03813862707,46.81152479217,21735509387789080,1789.923314,11027.506,41.577517,265.228,15.581174,8,1789.9237,7411.0469,44.460533,166.688,15.663843,1789.9237,5045.9344,36.730861,137.376,15.490542,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
974895286283420160,110.03813862707,46.81152479217,21749342496241200,1790.173522,10965.232,20.513517,534.537,15.587322,9,1790.1738,7507.5709,45.304832,165.712,15.649794,1790.1739,5038.4931,37.216456,135.383,15.492144,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
974895286283420160,110.03813862707,46.81152479217,21753434772915856,1790.247505,11201.664,46.564223,240.564,15.56416,8,1790.2478,7499.7807,44.122609,169.976,15.650921,1790.2479,4891.5149,36.46513,134.142,15.524287,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
974895286283420160,110.03813862707,46.81152479217,21763175517267660,1790.4237,10909.368,32.153969,339.285,15.592868,9,1790.424,7450.4161,45.693595,163.052,15.658091,1790.4241,5282.1812,38.250014,138.096,15.440862,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
