oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
1700111200001326,62547851,2458379.9798667748,58379.4785185,18.2157936,0.0321786068,0,zg,69.055930900000007,38.622531700000003,0.435000002,0.00600000005,20180918478519,1700,0xb,0x2,21.6800003,26.3502655,0.0302190538,-0.0692751408,9.41570306e-06,30,1.03699994,2
1700111200001326,63036302,2458384.8648154857,58384.363020800003,18.2753773,0.033136677,0,zg,69.055941700000005,38.622526700000002,0.828000009,0.0149999997,20180923363009,1700,0xb,0x2,20.3400002,26.1565914,0.0455011427,-0.021681983,2.77312065e-05,30,1.40400004,2
1700111200001326,63143468,2458385.9365787734,58385.434687499997,18.3599567,0.0345843248,0,zg,69.0559753,38.622512999999998,0.754999995,0.0160000008,20180924434676,1700,0xb,0x2,20.5499992,26.309967,0.04216801,-0.0450825952,2.22412164e-05,30,1.08899999,2
1700111200001326,63439084,2458388.8929993818,58388.390844900001,18.2641792,0.032952819,0,zg,69.055940899999996,38.622543999999998,0.603999972,0.0209999997,20180927390833,1700,0xb,0x2,20.2700005,26.2746449,0.0455424562,-0.0292031802,2.83051158e-05,30,1.20000005,2
1700111200001326,63542971,2458389.9319564449,58389.429710600001,18.1117172,0.030619707,0,zg,69.055960600000006,38.622543899999997,0.648000002,-0.0209999997,20180928429699,1700,0xb,0x2,19.9699993,26.1152477,0.0467895046,-0.00451503368,3.52109346e-05,30,1.07599998,2
1700111200001326,63641252,2458390.9148547566,58390.4125231,18.2336273,0.0324601866,0,zg,69.055952099999999,38.622518300000003,0.754999995,-0.0370000005,20180929412512,1700,0xb,0x2,20.6100006,26.326088,0.0417418964,-0.0824358538,1.98604303e-05,30,1.11099994,2
1700111200001326,66943144,2458423.9361584364,58423.431446800001,18.2300453,0.032403294,0,zg,69.055942999999999,38.622547400000002,0.772000015,0.0280000009,20181101431435,1700,0xb,0x2,20.3999996,26.33218,0.0477039851,-0.0412782282,2.53192848e-05,30,1.00800002,2
1700111200001326,67235098,2458426.8558444767,58426.350983800003,18.1715012,0.0314978622,0,zg,69.055937900000004,38.622508500000002,0.72299999,-0.0599999987,20181104350903,1700,0xb,0x2,21.5799999,26.2122993,0.0333317965,-0.0901682898,1.12821153e-05,30,1.03600001,2
1700111200001326,67331865,2458427.8235648135,58427.318657399999,18.2443714,0.0326319449,32768,zg,69.0558446,38.622505099999998,0.619000018,0.0329999998,20181105318657,1700,0xb,0x2,19.3500004,25.6450863,0.0539131127,-0.0819002613,7.8393583e-05,30,1.09200001,2
1700111200001326,67630368,2458430.8087236308,58430.303680600002,18.2486992,0.0327015966,0,zg,69.055944100000005,38.622532700000001,0.73299998,0.0500000007,20181108303669,1700,0xb,0x2,21.6900005,26.3254623,0.0315950364,-0.0669612065,1.01690848e-05,30,1.11000001,2
1700111200001326,68222822,2458436.7335017244,58436.228229200002,18.2624626,0.0329247937,0,zg,69.0560665,38.622561500000003,0.856999993,0.165000007,20181114228218,1700,0xb,0x2,19.9200001,26.297905,0.0486021377,-0.0529523902,3.49042093e-05,30,1.36199999,2
1700111200001326,68437739,2458438.882738221,58438.377395800002,18.1914215,0.0318007953,32768,zg,69.055941500000003,38.622497600000003,0.811999977,-0.0379999988,20181116377384,1700,0xb,0x2,20.0799999,25.1004028,0.0559573658,-0.0211419873,4.70131745e-05,30,1.00199997,2
1700111200001326,68541307,2458439.9184521586,58439.413078700003,18.1521645,0.0312088002,0,zg,69.055960999999996,38.6225272,0.758000016,0.0410000011,20181117413067,1700,0xb,0x2,21.7600002,26.2126503,0.032976985,-0.0742311478,1.09433768e-05,30,1.03199995,2
1700111200001326,68924119,2458443.7466654014,58443.241192100002,18.2815552,0.0332388692,0,zg,69.0559449,38.622527699999999,1.07099998,-0.108999997,20181121241169,1700,0xb,0x2,20.2399998,26.309803,0.0476670712,-0.0618698336,3.01010023e-05,30,1.20000005,2
