###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
59105.638756  19.018  0.320    90   29 o  0   1.53  90.93210 -38.15298  9152.18  9874.24 2.48 2.10 -69.4 -0.428 18.54 18.76 02a59105o0909o
59107.609021  19.888  0.317    40   13 o  0   0.95  90.93210 -38.15298  7017.17   542.07 2.48 2.35 -57.7 -0.386 19.43 20.69 01a59107o0841o
59107.620100  26.140 91.000     0   12 o  0   1.10  90.93210 -38.15298  6998.84   504.21 2.52 2.32 -51.8 -0.386 19.47 20.74 01a59107o0865o
59107.629660 -21.519  1.571    -9   14 o  0   0.89  90.93210 -38.15298  7056.03   581.40 2.52 2.33 -65.7 -0.393 19.31 20.44 01a59107o0885o
59107.637023 -21.284  2.315   -11   26 o  0   1.46  90.93210 -38.15298  7075.60   463.47 2.45 2.29 -55.0 -0.386 18.59 19.03 01a59107o0901o
59111.599567  19.853  0.390    42   16 o  0   0.95  90.93210 -38.15298  7017.71   541.01 2.55 2.31 -34.3 -0.387 18.96 19.98 01a59111o0847o
59111.603720 -23.083  6.625    -2   14 o  0   1.25  90.93210 -38.15298  7000.54   503.33 2.50 2.17 -12.6 -0.365 19.19 20.21 01a59111o0856o
59111.621847 -24.149 18.714    -1   15 o  0   0.98  90.93210 -38.15298  7057.50   582.31 2.44 2.12 -15.3 -0.380 19.41 20.49 01a59111o0895o
59111.631524  20.835  0.837    17   14 o  0   1.55  90.93210 -38.15298  7075.42   463.34 2.29 2.04 -22.2 -0.391 19.24 20.19 01a59111o0916o
59115.598394  20.590  0.762    21   16 o  0   0.70  90.93210 -38.15298  9285.58  4869.21 2.23 2.07 -81.7 -0.411 19.28 20.03 01a59115o0818o
59115.602087 -20.909  1.059   -16   17 o  0   0.63  90.93210 -38.15298  9265.80  4829.94 2.20 2.05 -81.3 -0.411 19.28 20.01 01a59115o0826o
59115.607630  21.592  1.753     8   15 o  0   0.84  90.93210 -38.15298  9325.04  4905.39 2.24 2.18 -63.1 -0.401 19.27 20.06 01a59115o0838o
59115.625198  21.806  1.538     7   11 o  0   1.52  90.93210 -38.15298  9349.76  4789.06 2.21 2.15 -28.4 -0.402 19.36 20.18 01a59115o0876o
59117.614961  21.273  1.000    11   11 c  0   1.37  90.93210 -38.15298  9107.85  7843.47 2.82 2.68  85.4 -0.392 19.44 21.20 02a59117o0782c
59117.619088  21.013  0.962    14   14 c  0   1.02  90.93210 -38.15298  9126.67  7883.01 2.87 2.65 -76.0 -0.386 19.43 21.21 02a59117o0791c
59117.627435 -23.022  5.917    -2   13 c  0   0.94  90.93210 -38.15298  9072.53  7801.97 2.91 2.75  87.0 -0.384 19.37 21.18 02a59117o0809c
59117.641160 -18.876  0.427  -102   44 c  0   1.43  90.93210 -38.15298  9052.11  7917.31 2.94 2.69 -73.3 -0.395 18.25 19.53 02a59117o0838c
59117.642991  18.542  0.545   139   76 c  0   1.05  90.93210 -38.15298  9090.53  7860.29 2.91 2.74 -82.9 -0.411 17.84 19.04 02a59117o0842c
59119.571509 -21.475  1.104    -9   10 o  0   1.76  90.93210 -38.15298  9277.51  4872.96 2.58 2.37 -89.5 -0.402 19.40 20.80 01a59119o0730o
59119.574734 -20.483  0.470   -23   11 o  0   1.28  90.93210 -38.15298  9259.16  4834.57 2.66 2.63  33.3 -0.382 19.31 20.80 01a59119o0737o
59119.580280  25.337 33.000     0    9 o  0   2.35  90.93210 -38.15298  9318.12  4910.02 2.60 2.26 -88.6 -0.416 19.43 20.80 01a59119o0749o
59119.590046 -20.747  0.651   -18   12 o  0   1.10  90.93210 -38.15298  9340.98  4793.35 2.70 2.32 -87.4 -0.410 19.49 20.86 01a59119o0770o
59121.550834  19.811  0.739    43   32 o  0   0.88  90.93210 -38.15298  9106.25  7843.32 2.41 2.21 -77.3 -0.441 18.70 19.06 02a59121o0752o
59121.554039 -20.968  1.966   -15   29 o  0   1.29  90.93210 -38.15298  9124.91  7883.00 2.30 2.13  50.3 -0.436 18.69 19.08 02a59121o0759o
59121.559562  19.142  0.393    80   32 o  0   0.73  90.93210 -38.15298  9066.19  7803.68 2.46 2.32  55.1 -0.425 18.70 19.13 02a59121o0771o
59121.569761 -21.796  4.200    -7   29 o  0   1.44  90.93210 -38.15298  9047.68  7919.05 2.40 2.24 -81.2 -0.433 18.74 19.18 02a59121o0793o
59123.565340 -21.836  4.308    -7   29 o  0   1.06  90.93210 -38.15298  2553.50  8862.83 2.48 2.31 -62.1 -0.404 18.37 18.73 01a59123o0770o
59123.568564 -22.284  6.919    -4   31 o  0   0.78  90.93210 -38.15298  2534.38  8823.85 2.41 2.24 -60.4 -0.396 18.40 18.76 01a59123o0777o
59123.574097 -19.379  0.375   -64   24 o  0   1.23  90.93210 -38.15298  2595.54  8903.49 2.38 2.21 -29.0 -0.384 18.44 18.78 01a59123o0789o
59123.584239  22.588  6.179     3   21 o  0   1.96  90.93210 -38.15298  2621.01  8789.15 2.41 2.31 -53.7 -0.371 18.45 18.84 01a59123o0811o
59127.570104  20.015  0.629    36   22 o  0   0.88  90.93210 -38.15298  2559.56  8867.94 2.77 2.53 -17.7 -0.373 18.65 19.41 01a59127o0803o
59127.573329 -20.960  1.467   -15   22 o  0   1.16  90.93210 -38.15298  2541.66  8829.41 2.88 2.69 -29.2 -0.372 18.62 19.42 01a59127o0810o
59127.576093  22.199  4.697     5   22 o  0   0.72  90.93210 -38.15298  2602.02  8908.24 2.73 2.50 -24.4 -0.371 18.64 19.43 01a59127o0816o
59127.590940 -22.167  4.143    -5   20 o  0   0.93  90.93210 -38.15298  2626.24  8793.61 2.63 2.49 -51.3 -0.382 18.73 19.48 01a59127o0848o
59131.600438 -20.592  0.783   -21   16 o  0   1.01  90.93210 -38.15298 10003.43  6882.04 2.36 2.27  45.6 -0.390 19.19 19.95 01a59131o0748o
59131.603208  21.062  1.258    14   17 o  0   1.59  90.93210 -38.15298    43.56  6902.35 2.29 2.11 -82.7 -0.419 19.17 19.97 01a59131o0754o
59131.604130  23.330  9.071     2   15 o  0   1.12  90.93210 -38.15298  9983.19  6843.62 2.50 2.20  89.5 -0.400 19.17 19.93 01a59131o0756o
59131.610579 -23.692 15.100    -1   18 o  0   1.01  90.93210 -38.15298 10045.43  6920.86 2.45 2.30  18.6 -0.385 19.16 19.94 01a59131o0770o
59131.621373 -23.015  8.850    -2   20 o  0   0.72  90.93210 -38.15298 10508.32  3745.57 2.44 2.17 -70.4 -0.365 19.24 19.96 01a59131o0793o
59131.627992  21.355  1.706    10   18 o  0   1.13  90.93210 -38.15298 10067.89  6801.62 2.46 2.32  71.4 -0.385 19.13 19.91 01a59131o0807o
59133.569725  20.626  0.583    20   12 o  0   0.96  90.93210 -38.15298  3405.17  8065.95 2.07 2.06  62.7 -0.426 19.42 20.55 02a59133o0745o
59133.572924  20.974  0.725    15   11 o  0   1.72  90.93210 -38.15298  3423.83  8104.00 2.06 2.03  24.6 -0.426 19.44 20.57 02a59133o0752o
59133.578415  23.554  9.154     1   13 o  0   1.11  90.93210 -38.15298  3365.79  8026.44 2.07 2.00  25.4 -0.428 19.39 20.55 02a59133o0764o
59133.588498  20.969  0.807    15   12 o  0   1.02  90.93210 -38.15298  3345.90  8141.60 2.05 2.03 -28.5 -0.427 19.44 20.55 02a59133o0786o
59135.562931  19.624  1.102    51   57 o  0   0.71  90.93210 -38.15298    41.36  6898.62 2.28 2.21  85.6 -0.403 17.48 18.80 01a59135o0802o
59135.568922 -23.216 10.133    -2   19 o  0   1.29  90.93210 -38.15298    61.86  6783.28 2.35 2.14  88.8 -0.413 19.30 20.63 01a59135o0815o
59135.573860  20.689  0.671    19   13 o  0   0.96  90.93210 -38.15298 10001.50  6883.13 2.43 2.31  24.8 -0.384 19.42 20.67 01a59135o0825o
59135.576162  20.785  0.941    18   17 o  0   0.93  90.93210 -38.15298  9982.21  6844.92 2.80 2.74  47.9 -0.317 19.24 20.67 01a59135o0830o
59135.581741 -21.296  1.289   -11   14 o  0   1.38  90.93210 -38.15298 10044.35  6920.50 2.45 2.39  42.2 -0.375 19.33 20.65 01a59135o0842o
59135.593272  17.374  2.172   408  886 o  0   0.87  90.93210 -38.15298 10067.22  6801.58 2.59 2.57 -48.5 -0.389 16.99 18.29 01a59135o0867o
59137.585179  22.796  3.190     3    9 c  0   1.57  90.93210 -38.15298  3397.72  8062.93 2.37 2.30 -52.1 -0.399 19.64 21.38 02a59137o0852c
59137.587474  24.126 11.500     1    9 c  0   1.37  90.93210 -38.15298  3416.98  8101.45 2.41 2.33 -45.3 -0.395 19.59 21.38 02a59137o0857c
59137.590674  21.284  0.802    11    9 c  0   1.32  90.93210 -38.15298  3358.50  8025.05 2.54 2.31  29.4 -0.378 19.57 21.37 02a59137o0864c
59137.603449  23.943 11.429     1   11 c  0   0.81  90.93210 -38.15298  3339.24  8140.48 2.48 2.29 -54.8 -0.403 19.59 21.38 02a59137o0891c
59139.556045  16.813  1.686   684 1153 o  0   0.89  90.93210 -38.15298  1974.83  6816.66 2.35 2.24 -74.7 -0.395 14.96 16.39 01a59139o0792o
59139.564671 -17.929  0.763  -245  187 o  0   0.92  90.93210 -38.15298  2017.44  6856.71 2.20 2.08 -27.6 -0.401 16.78 18.07 01a59139o0810o
59141.562301  20.371  0.444    26   12 c  0   0.90  90.93210 -38.15298 10037.90  1654.91 2.48 2.25 -56.9 -0.409 19.58 21.36 02a59141o0678c
59141.566009  20.634  0.476    20   10 c  0   1.09  90.93210 -38.15298 10057.39  1694.91 2.52 2.28 -57.0 -0.409 19.56 21.36 02a59141o0686c
59141.571507  20.768  0.535    18   10 c  0   1.41  90.93210 -38.15298  9997.66  1613.83 2.47 2.30 -55.6 -0.408 19.53 21.36 02a59141o0698c
59143.545212  19.411  0.622    62   39 o  0   1.08  90.93210 -38.15298  1974.17  6816.75 2.06 2.04 -26.3 -0.413 18.02 19.09 01a59143o0769o
59143.547976  18.245  0.702   183  128 o  0   1.36  90.93210 -38.15298  1954.82  6777.70 2.08 1.96  -3.3 -0.403 16.62 17.71 01a59143o0775o
59143.550745  21.895  3.615     6   23 o  0   1.77  90.93210 -38.15298  2013.93  6857.03 2.06 2.05 -65.3 -0.413 18.36 19.43 01a59143o0781o
59145.563399  23.310  4.923     2    8 c  0   1.33  90.93210 -38.15298 10038.62  1655.32 2.42 2.28 -47.7 -0.408 19.62 21.57 02a59145o0808c
59145.565227  21.137  0.784    13   10 c  0   1.38  90.93210 -38.15298 10058.33  1695.00 2.43 2.24 -49.7 -0.413 19.66 21.57 02a59145o0812c
59145.567999  21.311  0.843    11    9 c  0   0.95  90.93210 -38.15298  9998.77  1615.19 2.41 2.26 -50.5 -0.405 19.63 21.57 02a59145o0818c
59145.575321  21.225  0.739    12    9 c  0   1.13  90.93210 -38.15298  9976.63  1731.77 2.43 2.30 -46.4 -0.405 19.57 21.55 02a59145o0834c
59147.520698  20.463  0.388    24    9 o  0   2.27  90.93210 -38.15298  3238.57   728.93 2.16 2.05  12.0 -0.413 19.50 20.63 01a59147o0491o
59147.523460 -22.118  1.833    -5   10 o  0   1.49  90.93210 -38.15298  3220.04   689.84 2.14 2.02   2.5 -0.407 19.53 20.65 01a59147o0497o
59147.526218  24.586 19.800     0   10 o  0   1.26  90.93210 -38.15298  3277.05   769.43 2.24 2.15  19.8 -0.405 19.46 20.67 01a59147o0503o
59147.531281 -21.410  0.940   -10    9 o  0   1.47  90.93210 -38.15298  3294.54   652.33 2.17 2.03  60.9 -0.422 19.53 20.71 01a59147o0514o
59155.547260 -14.699  0.342 -4792 1640 o  0   1.45  90.93210 -38.15298  5473.46  5037.08 2.70 2.49  -5.5 -0.392 13.84 13.62 01a59155o0784o
59159.517826 -18.532  2.136  -140  300 o  0   1.38  90.93210 -38.15298  5415.33  5112.84 2.59 2.35 -14.4 -0.336 15.91 16.15 01a59159o0721o
59159.520130  18.402  5.390   158  852 o  0   1.22  90.93210 -38.15298  5396.75  5074.42 2.52 2.45 -28.0 -0.336 15.02 15.22 01a59159o0726o
59159.527065 -18.488  4.074  -146  595 o  0   0.97  90.93210 -38.15298  5455.66  5152.43 2.47 2.28 -11.5 -0.358 15.13 14.96 01a59159o0741o
59159.533875 -17.523  1.290  -355  458 o  0   0.87  90.93210 -38.15298  5475.41  5035.71 2.90 2.68 -13.1 -0.343 15.41 15.45 01a59159o0755o
59167.472702  20.476  0.572    23   13 o  0   1.10  90.93210 -38.15298  6531.05  8689.07 2.95 2.54 -85.0 -0.350 19.09 20.45 01a59167o0244o
59167.474562  20.757  0.752    18   14 o  0   1.20  90.93210 -38.15298  6512.44  8650.16 2.87 2.49 -82.3 -0.386 19.18 20.48 01a59167o0248o
59167.477325  19.500  0.233    58   13 o  0   1.01  90.93210 -38.15298  6574.15  8728.16 2.67 2.33 -85.2 -0.373 19.25 20.50 01a59167o0254o
59167.482394  21.556  1.532     9   13 o  0   1.00  90.93210 -38.15298  6594.96  8610.91 2.92 2.21 -82.7 -0.392 19.21 20.54 01a59167o0265o
59169.505903 -21.756  1.488    -7   11 c  0   1.28  90.93210 -38.15298  5434.16  9913.10 2.73 2.53 -82.0 -0.401 19.53 21.38 02a59169o0709c
59169.507732 -20.330  0.425   -27   11 c  0   1.37  90.93210 -38.15298  5451.60  9952.11 2.73 2.55  69.1 -0.392 19.54 21.39 02a59169o0713c
59169.510933  22.665  3.947     3   12 c  0   0.88  90.93210 -38.15298  5398.00  9873.43 2.63 2.49 -87.7 -0.446 19.58 21.39 02a59169o0720c
59169.515966  21.391  1.292    10   13 c  0   1.27  90.93210 -38.15298  5378.06  9990.85 2.61 2.45  82.5 -0.397 19.59 21.36 02a59169o0731c
59179.468397 -19.825  0.705   -43   30 o  0   0.96  90.93210 -38.15298  9075.21  2350.97 2.70 2.32 -87.1 -0.406 18.22 19.06 01a59179o0563o
59179.470240  21.286  1.714    11   19 o  0   1.05  90.93210 -38.15298  9055.85  2312.36 2.52 2.25 -82.5 -0.392 18.38 19.08 01a59179o0567o
59179.474387  20.186  2.154    31   66 o  0   1.49  90.93210 -38.15298  9112.70  2387.90 2.55 2.14 -82.0 -0.408 17.38 18.12 01a59179o0576o
59179.485778 -16.341  0.692 -1056  730 o  0   1.07  90.93210 -38.15298  9133.91  2269.56 2.62 2.29 -81.6 -0.376 16.23 17.46 01a59179o0600o
59181.527612  20.518  1.453    22   33 o  0   0.99  90.93210 -38.15298  8883.75   403.67 2.75 1.96 -57.8 -0.450 18.64 19.18 02a59181o0604o
59181.530822 -20.227  0.934   -30   28 o  0   1.29  90.93210 -38.15298  8866.25   366.41 2.59 1.79 -56.6 -0.465 18.70 19.17 02a59181o0611o
59181.536342 -20.849  1.713   -17   28 o  0   1.25  90.93210 -38.15298  8922.35   443.33 2.67 2.03 -59.3 -0.425 18.64 19.14 02a59181o0623o
59181.547368 -20.606  1.448   -21   30 o  0   0.90  90.93210 -38.15298  8945.69   330.40 2.70 2.06 -58.3 -0.439 18.62 19.13 02a59181o0647o
59183.472345 -21.204  3.192   -12   38 o  0   1.45  90.93210 -38.15298  9075.97  2345.55 2.80 2.52 -82.4 -0.390 18.21 18.42 01a59183o0631o
59183.473728 -19.096  0.490   -84   41 o  0   0.75  90.93210 -38.15298  9058.42  2307.53 2.76 2.34 -78.2 -0.375 18.30 18.42 01a59183o0634o
59183.476947 -19.872  0.894   -41   36 o  0   1.18  90.93210 -38.15298  9116.87  2383.92 2.77 2.53 -78.5 -0.367 18.26 18.42 01a59183o0641o
59183.482009 -19.982  0.993   -37   37 o  0   1.14  90.93210 -38.15298  9137.63  2267.36 2.51 2.36 -79.9 -0.375 18.32 18.43 01a59183o0652o
59185.452296  19.635  0.539    51   27 o  0   0.69  90.93210 -38.15298  1667.12 10150.38 2.44 1.70 -57.6 -0.518 18.74 19.14 02a59185o0590o
59185.471145  19.912  0.586    39   23 o  0   0.89  90.93210 -38.15298  1681.95 10188.84 2.38 1.70 -59.4 -0.507 18.78 19.20 02a59185o0630o
59185.472974 -20.335  0.733   -27   20 o  0   1.64  90.93210 -38.15298  1625.13 10110.85 2.32 1.70 -58.0 -0.530 18.76 19.19 02a59185o0634o
59185.478494 -21.517  2.213    -9   20 o  0   1.65  90.93210 -38.15298  1604.42 10229.79 2.25 1.80 -58.0 -0.539 18.75 19.22 02a59185o0646o
59187.451435  22.180  4.800     5   23 o  0   0.88  90.93210 -38.15298  8750.49  9048.12 2.86 2.72 -74.4 -0.362 18.71 19.58 01a59187o0556o
59187.453279 -19.955  0.500   -38   19 o  0   1.00  90.93210 -38.15298  8732.53  9010.75 2.44 2.38 -68.6 -0.361 18.89 19.60 01a59187o0560o
59187.475847 -20.424  1.010   -25   25 o  0   1.19  90.93210 -38.15298  1762.80  1495.72 3.43 3.30 -32.4 -0.364 18.48 19.59 01a59187o0608o
59187.478821 -20.465  0.744   -24   18 o  0   1.28  90.93210 -38.15298  8821.71  8969.51 2.40 2.33 -73.4 -0.358 18.95 19.63 01a59187o0614o
59191.435265  20.421  0.518    25   13 o  0   1.31  90.93210 -38.15298  8753.77  9044.19 2.66 2.30  -2.3 -0.356 19.30 20.54 01a59191o0546o
59191.437105  22.005  2.316     6   13 o  0   1.23  90.93210 -38.15298  8732.67  9006.27 2.81 2.60 -77.5 -0.344 19.18 20.50 01a59191o0550o
59191.439865  20.699  0.610    19   12 o  0   1.07  90.93210 -38.15298  8793.47  9083.10 2.48 2.35 -88.6 -0.370 19.27 20.50 01a59191o0556o
59191.445392 -21.152  0.931   -13   12 o  0   1.58  90.93210 -38.15298  8814.35  8965.37 2.49 2.36  21.1 -0.359 19.24 20.45 01a59191o0568o
59195.420920  20.361  0.367    26   10 c  0   1.24  90.93210 -38.15298  1344.77   770.39 3.19 2.74  59.7 -0.387 19.57 22.04 01a59195o0516c
59195.423686  21.191  0.800    12   10 c  0   1.17  90.93210 -38.15298  1326.20   731.44 3.04 2.78  46.5 -0.395 19.63 22.05 01a59195o0522c
59195.427835  20.415  0.368    25    9 c  0   1.16  90.93210 -38.15298  1385.78   813.21 2.96 2.55  54.1 -0.386 19.66 22.04 01a59195o0531c
59195.432905  20.899  0.629    16   10 c  0   1.15  90.93210 -38.15298  1402.91   696.58 3.10 2.82  59.3 -0.395 19.61 22.03 01a59195o0542c
59197.410845  20.622  0.528    20   11 c  0   1.23  90.93210 -38.15298  7209.68  7888.98 2.89 2.75  79.6 -0.384 19.52 21.48 02a59197o0470c
59197.414063 -20.701  0.486   -19    9 c  0   1.34  90.93210 -38.15298  7228.66  7928.07 2.76 2.64  69.6 -0.385 19.58 21.50 02a59197o0477c
59197.443269 -20.080  0.241   -34    8 c  0   1.49  90.93210 -38.15298  7170.24  7849.06 2.62 2.49  72.3 -0.396 19.63 21.52 02a59197o0540c
59197.446012  21.772  1.174     7    8 c  0   1.40  90.93210 -38.15298  7147.48  7965.88 2.60 2.48  74.4 -0.395 19.65 21.53 02a59197o0546c
59199.453888  20.713 51.500    19  970 o  0   1.14  90.93210 -38.15298  9260.94  9762.24 2.41 2.01 -83.5 -0.497 14.95 16.39 01a59199o0267o
59199.457207 -15.868  1.383 -1632 2257 o  0   1.42  90.93210 -38.15298  9282.45  9802.34 2.20 2.01 -64.9 -0.481 14.08 15.53 01a59199o0274o
59199.467003 -18.593  2.171  -133  288 o  0   1.29  90.93210 -38.15298  9221.35  9721.70 2.08 1.87 -86.5 -0.489 15.71 17.04 01a59199o0294o
59199.502176 -18.368  0.756  -163  123 o  0   1.09  90.93210 -38.15298  9206.72  9838.17 2.21 2.11 -80.9 -0.384 16.78 18.13 01a59199o0369o
59205.449986  21.652  1.367     8   11 c  0   0.97  90.93210 -38.15298  5237.48  2587.01 2.69 2.59  73.2 -0.381 19.46 21.19 02a59205o0552c
59205.453187 -21.874  1.537    -6   10 c  0   1.22  90.93210 -38.15298  5219.25  2548.78 2.66 2.54  86.1 -0.383 19.49 21.26 02a59205o0559c
59205.460507  21.750  1.340     7   10 c  0   1.06  90.93210 -38.15298  5278.12  2627.83 2.56 2.40  85.5 -0.392 19.54 21.35 02a59205o0575c
59205.470572  21.542  1.123     9   10 c  0   0.91  90.93210 -38.15298  5300.38  2512.33 2.65 2.47 -79.9 -0.386 19.53 21.32 02a59205o0597c
59207.400798 -21.891  2.447    -6   16 o  0   1.06  90.93210 -38.15298  6062.73  7133.22 2.71 2.31   5.4 -0.395 19.05 20.08 01a59207o0445o
59207.402657 -22.297  2.632    -4   12 o  0   1.53  90.93210 -38.15298  6046.84  7095.39 2.50 2.17  -4.1 -0.375 19.14 20.08 01a59207o0449o
59207.405420  20.984  0.942    15   14 o  0   0.98  90.93210 -38.15298  6104.42  7172.31 2.28 2.17 -13.5 -0.387 19.19 20.09 01a59207o0455o
59207.410496  21.774  1.942     7   14 o  0   1.04  90.93210 -38.15298  6124.76  7056.70 2.30 2.08  -4.9 -0.384 19.22 20.09 01a59207o0466o
59209.464277  20.049  0.715    35   25 o  0   0.82  90.93210 -38.15298  5238.39  2585.56 2.83 2.71 -73.8 -0.416 18.61 19.45 02a59209o0459o
59209.467479 -22.379  4.500    -4   18 o  0   1.67  90.93210 -38.15298  5218.54  2549.52 2.45 2.34  62.7 -0.417 18.76 19.45 02a59209o0466o
59209.473459 -21.733  3.256    -7   24 o  0   1.22  90.93210 -38.15298  5277.14  2624.89 2.84 2.64  62.9 -0.411 18.61 19.43 02a59209o0479o
59209.484038  20.577  1.143    21   24 o  0   1.16  90.93210 -38.15298  5298.12  2510.49 2.73 2.62 -75.2 -0.400 18.62 19.41 02a59209o0502o
59211.408056 -21.036  1.610   -14   22 o  0   1.40  90.93210 -38.15298  9140.05  7810.27 2.51 2.49 -68.6 -0.369 18.63 19.12 01a59211o0478o
59211.411278  21.203  1.956    12   23 o  0   1.14  90.93210 -38.15298  9159.66  7849.32 2.67 2.33 -81.9 -0.379 18.67 19.12 01a59211o0485o
59211.445900  22.093  4.756     5   25 o  0   1.04  90.93210 -38.15298  9103.56  7768.47 2.44 2.22 -80.5 -0.386 18.73 19.10 01a59211o0559o
59211.451902 -19.149  0.394   -80   31 o  0   1.06  90.93210 -38.15298  9085.87  7883.50 2.81 2.65   5.9 -0.422 18.53 19.08 01a59211o0572o
59215.372381  18.788  4.619   111  512 o  0   1.21  90.93210 -38.15298  1458.61  2724.69 2.36 2.10  -9.7 -0.376 15.44 15.20 01a59215o0394o
59215.384378  16.278  0.372  1118  416 o  0   1.96  90.93210 -38.15298  1437.71  2688.36 2.53 2.20  72.0 -0.397 15.50 15.29 01a59215o0420o
59215.390376  17.719  1.958   297  581 o  0   2.06  90.93210 -38.15298  1498.47  2768.71 2.26 2.18  16.7 -0.405 15.27 15.00 01a59215o0433o
59215.393601  17.333  1.740   423  737 o  0   1.09  90.93210 -38.15298  1517.41  2654.16 2.40 2.28 -87.4 -0.411 15.20 15.03 01a59215o0440o
59217.405354  20.021  0.522    36   19 o  0   0.92  90.93210 -38.15298  6996.25   532.28 2.39 2.00 -61.3 -0.448 19.02 19.79 02a59217o0423o
59217.408554  21.413  1.696    10   17 o  0   1.42  90.93210 -38.15298  6978.22   494.29 2.36 2.01 -61.0 -0.450 18.98 19.79 02a59217o0430o
59217.414506 -21.228  1.636   -12   19 o  0   1.22  90.93210 -38.15298  7034.59   572.27 2.32 1.96 -61.6 -0.444 19.05 19.78 02a59217o0443o
59217.449263  19.523  0.280    56   16 o  0   1.54  90.93210 -38.15298  7055.95   454.87 2.32 1.96 -63.5 -0.455 18.96 19.69 02a59217o0518o
59219.401320 -22.435  2.654    -4   10 o  0   1.45  90.93210 -38.15298  6005.25  1773.23 2.73 2.57 -25.1 -0.374 19.24 20.50 01a59219o0450o
59219.404545 -21.471  1.315    -9   12 o  0   1.36  90.93210 -38.15298  6026.30  1811.50 2.98 2.85 -25.3 -0.343 19.07 20.45 01a59219o0457o
59219.410074 -21.159  1.254   -12   16 o  0   1.05  90.93210 -38.15298  5965.52  1732.84 3.14 3.01  18.7 -0.366 18.99 20.33 01a59219o0469o
59219.420224 -20.389  0.609   -25   16 o  0   1.10  90.93210 -38.15298  5946.02  1848.45 2.91 2.65  -3.8 -0.375 19.07 20.20 01a59219o0491o
59223.381453 -19.961  0.924   -38   35 c  0   0.75  90.93210 -38.15298  5945.40  1855.01 2.52 2.29 -23.6 -0.375 18.13 20.09 01a59223o0407c
59227.384024  20.696  0.426    19    8 c  0   1.11  90.93210 -38.15298  3439.38  8094.86 2.53 2.31 -72.6 -0.385 19.77 22.12 01a59227o0354c
59227.387248  20.708  0.440    19    8 c  0   1.05  90.93210 -38.15298  3458.66  8132.75 2.61 2.43 -78.0 -0.374 19.71 22.11 01a59227o0361c
59227.393726  21.214  0.575    12    7 c  0   1.98  90.93210 -38.15298  3400.66  8055.16 2.72 2.50 -73.4 -0.375 19.67 22.14 01a59227o0375c
59227.404369  20.273  0.279    28    8 c  0   1.31  90.93210 -38.15298  3382.93  8171.22 2.59 2.39 -65.4 -0.376 19.75 22.16 01a59227o0398c
59229.373136  22.937  5.267     2   13 c  0   0.62  90.93210 -38.15298  2506.55  8840.47 2.75 2.57  34.3 -0.370 19.46 21.39 02a59229o0386c
59229.407474 -21.463  1.081    -9   10 c  0   1.04  90.93210 -38.15298  2490.60  8798.63 2.65 2.43  40.7 -0.389 19.54 21.42 02a59229o0460c
59229.410674 -21.029  0.767   -14   11 c  0   1.14  90.93210 -38.15298  2550.95  8880.08 2.69 2.46  48.2 -0.385 19.54 21.42 02a59229o0467c
59229.416163   0.000 21.314    -0   11 c  0   1.09  90.93210 -38.15298  2573.24  8763.36 2.72 2.43  43.2 -0.376 19.52 21.43 02a59229o0479c
59231.387110  20.668  0.482    20   10 c  0   1.17  90.93210 -38.15298  3434.90  8092.44 3.06 2.83 -47.3 -0.387 19.55 21.74 01a59231o0284c
59231.390343  21.224  0.730    12    9 c  0   1.14  90.93210 -38.15298  3454.03  8130.67 2.74 2.36 -74.0 -0.401 19.67 21.76 01a59231o0291c
59231.396345  20.048  0.259    35    9 c  0   1.16  90.93210 -38.15298  3396.93  8053.46 2.90 2.41 -75.2 -0.398 19.69 21.77 01a59231o0304c
59231.406475  22.245  2.240     5   10 c  0   0.92  90.93210 -38.15298  3377.99  8167.80 3.23 2.82 -33.8 -0.376 19.52 21.75 01a59231o0326c
59243.346182  20.843  1.617    17   27 o  0   1.08  90.93210 -38.15298  3236.45  5575.33 2.53 2.30 -61.6 -0.403 18.44 18.79 01a59243o0315o
59243.349864 -21.231  2.671   -12   31 o  0   0.83  90.93210 -38.15298  3256.44  5612.77 2.86 2.62 -70.9 -0.388 18.30 18.78 01a59243o0323o
59243.355392 -19.383  0.446   -64   29 o  0   1.08  90.93210 -38.15298  3198.38  5536.46 2.69 2.46 -73.7 -0.385 18.37 18.77 01a59243o0335o
59243.366924 -19.737  0.670   -46   31 o  0   1.00  90.93210 -38.15298  3180.02  5652.09 2.61 2.32 -74.7 -0.395 18.44 18.76 01a59243o0360o
59247.392022 -20.087  0.404   -34   14 o  0   1.36  90.93210 -38.15298  3240.70  5570.20 2.04 1.98  -1.6 -0.418 19.15 19.81 01a59247o0099o
59247.395246 -21.357  1.219   -10   13 o  0   1.16  90.93210 -38.15298  3259.74  5608.75 2.06 2.00  -8.8 -0.406 19.14 19.78 01a59247o0106o
59247.401248 -22.820  4.727    -3   13 o  0   1.47  90.93210 -38.15298  3202.00  5533.27 1.91 1.88   3.5 -0.424 19.16 19.75 01a59247o0119o
59247.411391  20.989  1.052    15   15 o  0   1.22  90.93210 -38.15298  3182.39  5649.13 2.06 2.02   1.3 -0.418 19.02 19.66 01a59247o0141o
59251.345759 -21.419  0.971   -10   10 c  0   1.35  90.93210 -38.15298  7102.75  5355.31 2.83 2.44 -86.6 -0.392 19.52 21.55 01a59251o0302c
