oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
564101300004619,45015096,2458204.6519642635,58204.150960600004,17.5961285,0.020595124,0,zg,104.9866778,15.793284399999999,0.472000003,0.0610000007,20180327150914,564,0x1,0x3,19.6000004,26.2325516,0.043410439,-0.0940841734,4.64176119e-05,30,1.08099997,1
564101300004619,45020412,2458204.7051188517,58204.204120399998,17.638443,0.0210518837,32768,zg,104.98670610000001,15.793260200000001,0.388999999,0.00999999978,20180327204086,564,0x1,0x3,19.5599995,26.2139969,0.0427731313,-0.111925982,4.68529979e-05,30,1.25199997,1
564101300004619,45028528,2458204.7878423491,58204.285289400003,17.7108212,0.0218755547,0,zg,104.98665990000001,15.7934565,0.479000002,-0.0480000004,20180327285278,564,0x1,0x3,18.9699993,28.5663242,0.0372591428,-0.0765680745,5.492727e-05,300,2.07800007,3
564101300004619,45123427,2458205.7367311139,58205.2342708,17.6326637,0.0209884439,0,zg,104.98674490000001,15.793207199999999,0.485000014,0.00400000019,20180328234271,564,0x1,0x3,20.4099998,28.6442394,0.0219431613,-0.0476466939,9.04212447e-06,300,1.45899999,3
564101300004619,45222096,2458206.7233243459,58206.220960600003,17.5915298,0.0205465462,0,zg,104.9867385,15.7932133,0.904999971,-0.0199999996,20180329220949,564,0x1,0x3,20.7700005,28.6855526,0.0172235761,-0.0597538576,5.69092481e-06,300,1.38,3
564101300004619,45319628,2458207.6969903251,58207.196284700003,17.5501652,0.0201187693,0,zg,104.98672449999999,15.7932302,0.776000023,0.00300000003,20180330196273,564,0x1,0x3,19.5499992,26.0098495,0.0417347699,-0.0685064644,4.36166301e-05,30,1.25300002,1
564101300004619,45319719,2458207.6994671347,58207.197199100003,17.5546646,0.0201645046,0,zg,104.98672569999999,15.793230100000001,0.284000009,-0.0120000001,20180330197188,564,0x1,0x3,20.0100002,28.3413734,0.0268682558,-0.0670445561,1.34754173e-05,300,1.25800002,3
564101300004619,45324077,2458207.7414767235,58207.240775500002,17.5525169,0.0201426577,0,zg,104.9867625,15.7932489,0.925000012,0.0219999999,20180330240764,564,0x1,0x3,19.5,26.0949249,0.0429497026,-0.0533419065,4.7268004e-05,30,1.56599998,1
564101300004619,45613234,2458210.6327664703,58210.132349500003,17.6269016,0.0209255237,32768,zg,104.9867382,15.793199100000001,1.13100004,-0.0970000029,20180402132326,564,0x1,0x3,19.75,24.8392067,0.0467543788,-0.0322362185,5.80445703e-05,30,1.07700002,1
564101300004619,45613328,2458210.6352663781,58210.133286999997,17.642292,0.021094311,32768,zg,104.9867435,15.7932063,0.750999987,-0.0240000002,20180402133275,564,0x1,0x3,20.8199997,27.4926987,0.0236656591,-0.0496432632,1.05246327e-05,300,1.079,3
