Source,RA_ICRS,DE_ICRS,TransitID,TimeG,FG,e_FG,RFG,Gmag,NG,TimeBP,FBP,e_FBP,RFBP,BPmag,TimeRP,FRP,e_FRP,RFRP,RPmag,noisyFlag,SMuFlag,AF1uFlag,AF2uFlag,AF3uFlag,AF4uFlag,AF5uFlag,AF6uFlag,AF7uFlag,AF8uFlag,AF9uFlag,BPuFlag,RPuFlag,SMrFlag,AF1rFlag,AF2rFlag,AF3rFlag,AF4rFlag,AF5rFlag,AF6rFlag,AF7rFlag,AF8rFlag,AF9rFlag,BPrFlag,RPrFlag,GrVFlag,BPrVFlag,RPrVFlag
2795150147707769728,9.46028317144,19.02666433312,16533830406915336,1695.853669,1245.8896,17.882455,69.6711,17.948668,8,1695.854,974.77991,37.973511,25.67,17.866276,1695.8541,463.36608,22.363073,20.7201,18.083085,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2795150147707769728,9.46028317144,19.02666433312,16537922727638524,1695.92771,1254.9722,8.4722196,148.128,17.940782,9,1695.928,939.56687,25.66023,36.6157,17.906223,1695.9281,410.74367,17.539215,23.4186,18.213968,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2795150147707769728,9.46028317144,19.02666433312,23433807562077232,1820.633424,1229.7527,10.496604,117.157,17.962822,9,1820.6337,1197.6567,33.175374,36.1008,17.642711,1820.6338,803.27424,21.51889,37.3288,17.485736,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2795150147707769728,9.46028317144,19.02666433312,25115341259691397,1851.040166,1214.8672,17.790893,68.2859,17.976045,9,1851.0405,704.2449,37.001009,19.0331,18.219233,1851.0405,385.15221,22.435026,17.1675,18.283815,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2795150147707769728,9.46028317144,19.02666433312,26179930827928494,1870.291044,1158.7186,5.8649951,197.565,18.027422,9,1870.2914,13297.623,60.772406,218.81,15.029107,1870.2914,293.74267,18.902765,15.5397,18.577978,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2795150147707769728,9.46028317144,19.02666433312,26184023142342912,1870.365046,1164.0067,11.668117,99.7596,18.022478,9,1870.3654,1038.507,34.987023,29.6826,17.797519,1870.3654,1018.4878,27.66204,36.819,17.228006,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2795150147707769728,9.46028317144,19.02666433312,33535454278472233,2003.314324,1164.8243,8.0260485,145.13,18.021716,9,2003.3146,987.37746,21.840156,45.2093,17.852334,2003.3147,414.95098,20.710722,20.0356,18.202904,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2795150147707769728,9.46028317144,19.02666433312,35432317707530718,2037.621356,1188.1715,5.8944941,201.573,18.000169,9,2037.6217,959.66204,20.583365,46.6232,17.883246,2037.6218,347.10707,18.102064,19.175,18.396737,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2795150147707769728,9.46028317144,19.02666433312,36400188684935589,2055.126255,1184.2168,6.1518261,192.498,18.003789,9,2055.1266,1015.5685,19.677392,51.6109,17.821769,2055.1267,364.83937,16.152707,22.5869,18.342641,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2795150147707769728,9.46028317144,19.02666433312,36409929505465350,2055.302426,1225.719,7.5624905,162.079,17.96639,9,2055.3027,1028.9079,20.796608,49.4748,17.807601,2055.3028,426.82096,21.816017,19.5646,18.172281,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2795150147707769728,9.46028317144,19.02666433312,41723063991686400,2151.388286,1178.0351,8.8834602,132.61,18.009471,9,2151.3886,1020.2662,24.816282,41.1128,17.816758,2151.3887,411.85741,17.060957,24.1403,18.211028,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
