Source,RA_ICRS,DE_ICRS,TransitID,TimeG,FG,e_FG,RFG,Gmag,NG,TimeBP,FBP,e_FBP,RFBP,BPmag,TimeRP,FRP,e_FRP,RFRP,RPmag,noisyFlag,SMuFlag,AF1uFlag,AF2uFlag,AF3uFlag,AF4uFlag,AF5uFlag,AF6uFlag,AF7uFlag,AF8uFlag,AF9uFlag,BPuFlag,RPuFlag,SMrFlag,AF1rFlag,AF2rFlag,AF3rFlag,AF4rFlag,AF5rFlag,AF6rFlag,AF7rFlag,AF8rFlag,AF9rFlag,BPrFlag,RPrFlag,GrVFlag,BPrVFlag,RPrVFlag
6170660401283991680,210.09458461862,-33.045349827,16899935367227145,1702.468004,3220.3671,17.742344,181.507,16.917603,9,1702.4683,2680.3232,36.415286,73.6043,16.768074,1702.4684,926.48948,21.51294,43.0666,17.330794,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6170660401283991680,210.09458461862,-33.045349827,16904027657781821,1702.541977,3119.2585,14.118483,220.934,16.952238,8,1702.5423,3047.1059,44.972597,67.7547,16.628823,1702.5424,927.45093,24.984003,37.1218,17.329668,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6170660401283991680,210.09458461862,-33.045349827,23730911010525438,1826.002558,3103.4445,13.808113,224.755,16.957757,9,1826.0029,2676.8501,32.363566,82.7118,16.769482,1826.003,702.13949,27.817751,25.2407,17.631837,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6170660401283991680,210.09458461862,-33.045349827,23740651824641650,1826.17873,3120.9022,14.75483,211.517,16.951666,9,1826.179,2623.624,35.79179,73.3024,16.791288,1826.1791,1039.4444,21.93457,47.3884,17.205892,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6170660401283991680,210.09458461862,-33.045349827,24943173696496626,1847.927674,3261.8544,23.636441,138.001,16.903705,4,1847.928,2833.3675,30.728957,92.2051,16.707785,1847.9281,948.20353,20.743595,45.7107,17.305642,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0
6170660401283991680,210.09458461862,-33.045349827,26522483869655219,1876.491397,3166.0574,11.185069,283.061,16.93607,9,1876.4917,2623.873,36.88047,71.1453,16.791185,1876.4918,976.58703,21.437387,45.5553,17.273618,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6170660401283991680,210.09458461862,-33.045349827,33707584958252789,2006.431209,3276.1512,14.6694,223.332,16.898957,8,2006.4316,2702.588,29.498662,91.6173,16.759093,2006.4316,930.93857,20.406066,45.6207,17.325593,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6170660401283991680,210.09458461862,-33.045349827,33711677244356241,2006.505238,3332.8349,11.553053,288.481,16.880332,9,2006.5056,2807.0169,28.467853,98.603,16.71793,2006.5056,1075.4623,21.366281,50.3346,17.168908,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6170660401283991680,210.09458461862,-33.045349827,35145112937043106,2032.425936,3283.8372,13.136048,249.987,16.896413,9,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1
6170660401283991680,210.09458461862,-33.045349827,35149205226312437,2032.499936,3316.3912,15.426644,214.978,16.885702,9,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1
