###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57423.589183 -19.981  0.410   -37   15 c  0   2.12 210.09456 -33.04536  7394.52  6642.46 3.80 3.50  77.7 -0.397 19.43 21.29 02a57423o0517c
57423.604652 -23.547 14.000    -1   19 c  0   1.25 210.09456 -33.04536  6216.82  7200.05 3.74 3.49  79.1 -0.401 19.44 21.28 02a57423o0542c
57423.619454 -22.433  4.182    -4   16 c  0   2.23 210.09456 -33.04536  5961.75  7072.23 3.79 3.54  74.5 -0.395 19.44 21.29 02a57423o0566c
57429.558572 -21.776  1.947    -7   14 c  0   2.90 210.09456 -33.04536  6987.82  6028.29 3.86 3.52  78.5 -0.425 19.57 21.59 02a57429o0564c
57429.573902 -20.850  0.848   -17   14 c  0   2.27 210.09456 -33.04536  7248.78  6600.60 3.88 3.42  79.6 -0.427 19.60 21.63 02a57429o0589c
57429.589266  21.081  1.105    13   15 c  0   2.84 210.09456 -33.04536  6070.74  7158.42 3.79 3.44  84.1 -0.428 19.62 21.66 02a57429o0614c
57429.604606  19.961  0.426    38   16 c  0   2.29 210.09456 -33.04536  5943.41  7069.72 3.79 3.40  87.3 -0.431 19.64 21.68 02a57429o0639c
57438.592268  18.487  0.339   146   50 o  0   1.16 210.09456 -33.04536  6802.80  6097.12 3.63 3.21  84.8 -0.457 18.52 19.53 02a57438o0645o
57438.629384  19.700  0.992    48   48 o  0   1.35 210.09456 -33.04536  4688.05  3418.93 3.63 3.48 -23.1 -0.444 18.69 19.82 02a57438o0706o
57438.648470  19.394  0.663    63   42 o  0   0.61 210.09456 -33.04536  4639.57  3400.48 3.64 3.43 -28.5 -0.439 19.03 20.49 02a57438o0736o
57439.587290  18.590  0.530   133   71 o  0   0.63 210.09456 -33.04536  6754.57  6330.01 3.67 3.18  86.6 -0.492 18.32 19.20 02a57439o0654o
57439.606445  18.891  0.806   101   81 o  0   0.60 210.09456 -33.04536  3580.26  3776.20 3.84 3.38 -26.1 -0.486 18.35 19.16 02a57439o0684o
57439.626306  20.597  3.227    21   68 o  0   0.97 210.09456 -33.04536  4733.83  3207.16 4.08 3.65 -17.6 -0.459 18.31 19.21 02a57439o0715o
57439.645149  19.498  0.985    58   57 o  0   1.23 210.09456 -33.04536  4640.05  3402.10 3.86 3.43 -19.0 -0.487 18.39 19.29 02a57439o0745o
57446.633301  19.861  1.370    41   56 o  0   1.52 210.09456 -33.04536  4633.14  3398.07 3.75 3.37 -14.6 -0.484 18.47 19.39 02a57446o0374o
57447.567305  20.449  2.000    24   48 o  0   1.29 210.09456 -33.04536  6707.76  5882.67 3.61 3.15  86.8 -0.500 18.58 19.61 02a57447o0705o
57447.588212  19.719  1.282    47   60 o  0   0.72 210.09456 -33.04536  3641.38  4215.50 3.84 3.48 -30.6 -0.472 18.56 19.61 02a57447o0740o
57447.608907  23.584 38.000     1   51 o  0   1.90 210.09456 -33.04536  4799.71  3645.92 3.90 3.56 -18.8 -0.475 18.51 19.58 02a57447o0775o
57447.629930  19.317  0.731    68   50 o  0   5.09 210.09456 -33.04536  4638.21  3394.73 3.92 3.47 -19.5 -0.470 18.50 19.52 02a57447o0810o
57453.550473  20.765  0.918    18   16 c  0   2.21 210.09456 -33.04536  6851.84  6076.56 3.85 3.56  85.5 -0.435 19.47 21.37 02a57453o0655c
57453.571933  19.586  0.333    53   18 c  0   1.37 210.09456 -33.04536  3489.61  4019.05 3.98 3.58 -30.3 -0.426 19.48 21.34 02a57453o0690c
57453.592400  21.100  1.343    13   18 c  0   1.48 210.09456 -33.04536  4647.33  3449.90 3.95 3.59 -19.6 -0.427 19.50 21.36 02a57453o0725c
57453.613275  20.125  0.602    32   20 c  0   1.05 210.09456 -33.04536  4632.38  3392.83 4.02 3.63 -21.2 -0.422 19.46 21.32 02a57453o0760c
57457.539325  22.260  4.625     4   21 c  0   1.90 210.09456 -33.04536  6788.73  6135.03 4.42 3.38 -83.9 -0.395 19.14 21.23 02a57457o0649c
57457.561466 -21.122  1.586   -13   20 c  0   1.52 210.09456 -33.04536  3544.83  3960.27 4.04 3.60 -61.0 -0.442 19.41 21.38 02a57457o0686c
57457.583279  20.854  1.222    16   20 c  0   1.45 210.09456 -33.04536  4699.41  3393.29 4.13 3.82 -36.6 -0.432 19.40 21.37 02a57457o0723c
57457.604941  21.158  1.519    12   19 c  0   1.47 210.09456 -33.04536  4632.21  3392.26 4.18 3.75 -33.1 -0.433 19.36 21.29 02a57457o0760c
57461.529267  24.059 51.000     1   44 c  0   1.49 210.09456 -33.04536  6846.69  6040.62 3.85 3.47  84.4 -0.441 18.45 20.28 02a57461o0626c
57461.549996 -20.869  1.343   -16   22 c  0   1.70 210.09456 -33.04536  3485.90  4055.99 4.00 3.62 -29.1 -0.431 19.25 21.10 02a57461o0661c
57461.570286 -16.695  0.439  -762  334 c  0   1.10 210.09456 -33.04536  4643.15  3487.03 4.23 3.86 -17.7 -0.405 16.32 18.11 02a57461o0696c
57461.587656  20.491 13.750    23  318 c  0   1.21 210.09456 -33.04536  4629.17  3389.07 4.20 3.82 -17.0 -0.399 16.46 18.24 02a57461o0725c
57465.507872  19.923  1.327    39   52 o  0   3.10 210.09456 -33.04536  6663.85  6268.62 3.68 3.12  87.1 -0.515 18.66 19.92 02a57465o0608o
57465.528460  19.917  1.307    39   51 o  0   2.03 210.09456 -33.04536  3638.28  3819.88 3.92 3.41 -22.7 -0.508 18.71 19.94 02a57465o0643o
57465.548803  19.782  1.134    44   50 o  0   0.96 210.09456 -33.04536  4793.39  3254.44 4.00 3.47 -12.1 -0.509 18.82 20.18 02a57465o0678o
57465.569119  23.016 20.600     2   46 o  0   1.39 210.09456 -33.04536  4619.07  3388.47 3.96 3.49 -17.8 -0.496 18.99 20.54 02a57465o0713o
57469.405308  17.373  0.284   408  116 o  0   0.93 210.09456 -33.04536  6646.83  6229.38 3.96 3.64  82.9 -0.533 17.75 18.46 02a57469o0404o
57469.408204  18.221  0.859   187  160 o  0   0.58 210.09456 -33.04536  6919.40  6812.12 3.98 3.05  89.4 -0.533 17.81 18.45 02a57469o0410o
57469.425179  19.120  2.340    82  191 o  0   0.34 210.09456 -33.04536  5777.34  7388.70 3.75 3.00 -88.3 -0.515 17.88 18.41 02a57469o0443o
57469.437804  17.847  0.636   264  168 o  0   0.39 210.09456 -33.04536  5996.51  7275.03 3.88 3.21 -88.5 -0.519 17.96 18.69 02a57469o0469o
57477.479859  19.199  0.552    76   42 o  0   2.84 210.09456 -33.04536  3907.92  4381.80 3.71 3.40 -32.4 -0.492 18.72 19.92 02a57477o0559o
57477.498129  19.848  1.412    42   59 o  0   1.12 210.09456 -33.04536  3638.52  3798.41 3.85 3.42 -23.8 -0.488 18.73 19.94 02a57477o0594o
57477.516979 -21.211  4.037   -12   48 o  0   1.51 210.09456 -33.04536  4793.89  3226.63 3.91 3.43 -11.6 -0.495 18.72 19.95 02a57477o0629o
57477.537001  20.568  6.510    22  140 o  0   0.26 210.09456 -33.04536  4613.86  3380.64 3.86 3.42 -18.1 -0.498 18.70 19.91 02a57477o0664o
57481.429771  20.339  0.690    27   18 c  0   1.42 210.09456 -33.04536  6935.97  6099.23 4.34 3.94  81.1 -0.409 19.28 21.23 02a57481o0449c
57481.448118  19.487  0.299    58   17 c  0   1.91 210.09456 -33.04536  7219.63  6687.19 4.09 3.56  82.5 -0.456 19.39 21.28 02a57481o0485c
57481.466577  20.205  0.623    30   19 c  0   1.70 210.09456 -33.04536  6058.25  7262.07 4.00 3.57  89.0 -0.447 19.40 21.27 02a57481o0522c
57481.473828  20.442  0.780    24   19 c  0   2.13 210.09456 -33.04536  5972.15  7284.10 4.05 3.69 -86.8 -0.448 19.38 21.28 02a57481o0537c
57494.466541 -19.461  0.779   -60   46 o  0   1.15 210.09456 -33.04536  4003.34  4258.15 3.91 3.63 -30.8 -0.459 18.50 19.59 02a57494o0508o
57494.480133 -19.305  0.803   -69   55 o  0   1.90 210.09456 -33.04536  3985.93  4222.74 3.83 3.56 -35.8 -0.463 18.54 19.64 02a57494o0536o
57494.493198  21.374  4.783    10   49 o  0   2.20 210.09456 -33.04536  4048.29  4303.71 3.86 3.59 -37.0 -0.453 18.52 19.64 02a57494o0563o
57494.507659 -21.608 10.062    -8   83 o  0   0.69 210.09456 -33.04536  4055.63  4191.89 3.99 3.65 -32.9 -0.440 18.29 19.37 02a57494o0591o
57497.468185 -17.718  1.658  -297  492 o  0   0.34 210.09456 -33.04536  3997.36  4263.62 3.83 3.53 -40.9 -0.544 16.47 16.46 02a57497o0428o
57497.481341 -17.486  1.759  -368  647 o  0   0.68 210.09456 -33.04536  3981.26  4226.12 4.01 3.62 -46.4 -0.532 15.97 15.83 02a57497o0455o
57497.494987 -18.660 11.189  -125 1396 o  0   0.45 210.09456 -33.04536  4044.69  4305.68 4.20 3.79 -47.0 -0.430 15.18 14.98 02a57497o0483o
57505.493795  20.459  2.216    24   53 o  0   1.16 210.09456 -33.04536  3990.01  4268.34 3.92 3.64 -33.8 -0.443 18.34 19.35 02a57505o0531o
57507.485434 -19.874  1.089   -41   44 c  0   1.12 210.09456 -33.04536  3990.05  4269.53 4.18 3.76 -60.3 -0.392 18.25 19.92 02a57507o0525c
57511.434734  16.389  0.016  1011   17 c  0  72.77 210.09456 -33.04536  5846.77  4442.75 3.92 3.83 -62.9 -0.410 19.30 21.18 02a57511o0440c
57511.446222 -19.212  0.199   -75   15 c  0   2.49 210.09456 -33.04536  5830.91  4404.10 4.03 3.95 -46.7 -0.401 19.27 21.16 02a57511o0463c
57511.457664 -20.995  1.361   -14   20 c  0   1.58 210.09456 -33.04536  5894.54  4483.74 3.82 3.75 -47.8 -0.425 19.32 21.15 02a57511o0486c
57511.469078 -19.661  0.387   -50   19 c  0   1.68 210.09456 -33.04536  5908.86  4367.37 3.89 3.80 -50.3 -0.416 19.29 21.14 02a57511o0509c
57520.358299 -19.715  0.500   -47   24 c  0   1.11 210.09456 -33.04536  6390.41  4450.37 3.92 3.79  89.7 -0.453 19.08 20.77 02a57520o0278c
57520.367654 -19.456  0.369   -60   22 c  0   1.76 210.09456 -33.04536  4140.97  6045.81 4.01 3.75 -57.2 -0.429 19.06 20.72 02a57520o0297c
57520.379967 -19.961  0.500   -38   19 c  0   2.04 210.09456 -33.04536  6357.41  4406.16 3.90 3.81  70.1 -0.445 19.13 20.85 02a57520o0321c
57520.395136 -20.663  1.000   -20   20 c  0   1.79 210.09456 -33.04536  4204.31  6015.67 3.97 3.73 -59.5 -0.427 19.09 20.81 02a57520o0349c
57520.407112 -20.763  1.167   -18   21 c  0   1.30 210.09456 -33.04536  4168.01  6075.33 3.99 3.74 -65.3 -0.417 19.15 20.93 02a57520o0366c
57522.390174 -16.688  0.172  -767  132 c  0   1.95 210.09456 -33.04536  4066.19  4598.26 3.77 3.56 -51.9 -0.467 17.34 18.26 02a57522o0101c
57522.397914 -17.421  0.672  -390  262 c  0   1.12 210.09456 -33.04536  4081.68  4485.45 3.90 3.68 -40.6 -0.472 17.01 18.12 02a57522o0117c
57522.406474 -15.731  0.531 -1852  984 c  0   0.98 210.09456 -33.04536  4046.61  4545.32 3.70 3.45 -49.8 -0.523 16.14 16.81 02a57522o0134c
57526.343058  17.437  0.301   385  116 o  0   0.78 210.09456 -33.04536  6643.34  7102.90 4.21 3.67  88.5 -0.492 17.89 18.57 02a57526o0236o
57526.352422  18.009  0.344   227   78 o  0   1.19 210.09456 -33.04536  3875.96  3372.63 4.34 3.76 -18.3 -0.481 17.95 18.64 02a57526o0255o
57526.367258  18.449  0.556   152   84 o  0   0.85 210.09456 -33.04536  3935.52  3455.60 4.32 3.71 -18.8 -0.486 17.97 18.67 02a57526o0285o
57526.374035  17.653  0.289   315   91 o  0   0.84 210.09456 -33.04536  3950.71  3344.62 4.31 3.79 -17.2 -0.479 17.95 18.65 02a57526o0299o
57526.396701  18.152  0.994   199  198 o  0   0.39 210.09456 -33.04536  3902.58  3405.48 4.22 3.73 -23.0 -0.477 17.31 17.66 02a57526o0342o
57771.675492  21.663 15.200     8  119 o  0   1.14 210.09456 -33.04536  2311.27  2349.44 3.81 3.72 -76.4 -0.434 17.54 17.54 02a57771o0923o
57779.663257  21.631  1.957     8   16 c  0   1.67 210.09456 -33.04536  4113.28  5669.39 3.87 3.74  71.9 -0.388 19.44 21.25 02a57779o0866c
57779.678473 -21.356 11.276   -10  117 c  0   1.53 210.09456 -33.04536  4082.37  5634.27 3.90 3.78  70.0 -0.411 17.69 17.91 02a57779o0896c
57783.656526  20.561  0.776    22   17 c  0   1.15 210.09456 -33.04536  3188.85  3838.53 3.98 3.91 -57.0 -0.378 19.61 21.67 02a57783o0843c
57783.672522  22.833 15.143     3   40 c  0   1.63 210.09456 -33.04536  3156.88  3799.94 4.03 3.95 -68.7 -0.380 18.47 19.52 02a57783o0874c
57787.624231  21.589  1.920     8   16 c  0   2.08 210.09456 -33.04536  8121.54  7833.12 3.89 3.52  84.6 -0.422 19.72 21.76 02a57787o0795c
57787.644614  21.563  1.792     9   15 c  0   1.75 210.09456 -33.04536  2345.21  2582.98 3.88 3.81  87.1 -0.389 19.67 21.67 02a57787o0835c
57787.658966  19.888  0.412    40   17 c  0   1.70 210.09456 -33.04536  2412.09  2661.98 3.86 3.78  88.0 -0.388 19.61 21.55 02a57787o0864c
57787.673529 -20.349  2.000   -26   53 c  0   1.11 210.09456 -33.04536  2428.51  2548.70 3.88 3.80  86.2 -0.390 18.43 19.30 02a57787o0893c
57799.606127  20.278  1.829    28   51 o  0   1.27 210.09456 -33.04536  3967.10  3348.67 3.89 3.75  72.1 -0.408 18.41 19.34 02a57799o0748o
57799.621774  19.601  0.938    52   49 o  0   1.26 210.09456 -33.04536  3951.44  3311.96 3.67 3.55  81.5 -0.422 18.48 19.33 02a57799o0778o
57799.637480  21.334  4.767    11   51 o  0   1.21 210.09456 -33.04536  4017.29  3389.60 3.58 3.50  84.3 -0.430 18.49 19.31 02a57799o0808o
57799.653551 -20.523  3.262   -22   73 o  0   0.33 210.09456 -33.04536  4036.80  3276.15 3.67 3.59  85.0 -0.419 18.44 19.27 02a57799o0839o
57799.674021  17.842  0.778   265  206 o  0   0.81 210.09456 -33.04536  3992.92  3327.69 3.83 3.82 -37.5 -0.416 17.21 16.97 02a57799o0878o
57807.620296 -20.834  0.917   -17   15 c  0   1.54 210.09456 -33.04536  2464.11  5746.84 3.82 3.75  74.2 -0.392 19.57 21.51 02a57807o0757c
57807.635458 -21.158  1.229   -12   15 c  0   2.01 210.09456 -33.04536  2449.23  5706.44 3.84 3.76  70.9 -0.389 19.52 21.43 02a57807o0786c
57807.650651  20.802  1.083    17   19 c  0   1.58 210.09456 -33.04536  2501.51  5785.10 3.85 3.76  82.7 -0.389 19.44 21.32 02a57807o0815c
57807.666235  19.495  1.280    58   74 c  0   0.88 210.09456 -33.04536  2537.58  5666.73 3.87 3.76  82.4 -0.395 18.28 19.17 02a57807o0845c
57816.658660  18.315  0.981   171  168 o  0   0.45 210.09456 -33.04536  8416.37  6937.76 3.62 3.60  32.5 -0.489 17.79 18.72 01a57816o0869o
57818.650394  16.600  0.085   832   70 o  0   3.51 210.09456 -33.04536  8387.97  6221.83 4.27 3.79 -41.6 -0.437 18.55 20.48 01a57818o0858o
57818.664391 -24.216 616.000    -1  460 o  0   1.02 210.09456 -33.04536  8421.12  6263.11 4.14 3.63 -42.3 -0.496 16.52 17.79 01a57818o0886o
57819.590459  21.866 13.294     6   87 o  0   0.14 210.09456 -33.04536  4429.66  5132.85 3.53 3.43  85.7 -0.426 19.23 20.90 02a57819o0596o
57819.605491  21.245  2.667    12   31 o  0   2.82 210.09456 -33.04536  4416.04  5093.23 3.56 3.42  70.6 -0.426 19.16 20.77 02a57819o0625o
57819.620666 -21.371  4.185   -10   43 o  0   1.05 210.09456 -33.04536  4468.01  5171.49 3.49 3.39  89.6 -0.433 19.11 20.64 02a57819o0654o
57819.636238 -19.750  0.689   -46   32 o  0   1.65 210.09456 -33.04536  4486.29  5052.62 3.52 3.38  88.8 -0.430 19.11 20.67 02a57819o0684o
57819.651221 -20.386  2.045   -26   52 o  0   1.07 210.09456 -33.04536  4454.95  5108.84 3.48 3.37 -85.2 -0.438 18.92 20.30 02a57819o0713o
57820.636448  18.525  0.903   141  128 o  0   0.40 210.09456 -33.04536  6414.63  6613.14 3.79 3.43 -28.3 -0.458 18.74 20.75 01a57820o0853o
57820.649810  15.358  0.020  2610   53 o  0  45.22 210.09456 -33.04536  6429.04  6652.96 4.05 3.58 -19.7 -0.445 18.80 20.74 01a57820o0880o
57820.663854  18.201  1.303   190  248 o  0   0.78 210.09456 -33.04536  6379.19  6576.74 3.99 3.58 -30.2 -0.455 17.26 17.66 01a57820o0908o
57823.546974  19.783  1.421    44   63 o  0   0.67 210.09456 -33.04536  2526.48  5906.29 3.57 3.41  81.3 -0.438 18.23 18.89 02a57823o0632o
57823.575784 -20.476  4.660   -23  109 o  0   0.65 210.09456 -33.04536  2561.35  5949.24 3.52 3.40  76.9 -0.452 17.74 18.40 02a57823o0691o
57823.590750  19.057  5.076    86  439 o  0   0.49 210.09456 -33.04536  2578.52  5830.69 3.50 3.30  73.0 -0.422 16.24 16.64 02a57823o0721o
57823.606531 -21.072 17.450   -14  236 o  0   0.69 210.09456 -33.04536  2549.18  5887.43 3.56 3.39  81.9 -0.448 16.98 17.53 02a57823o0753o
57828.616015  17.951  0.735   240  176 o  0   0.46 210.09456 -33.04536  8306.89  6996.61 3.74 3.41 -34.9 -0.482 17.76 18.70 01a57828o0793o
57828.630007  16.581  0.613   846  519 o  0   0.52 210.09456 -33.04536  8322.65  7037.45 4.01 3.71 -32.6 -0.498 17.40 18.35 01a57828o0821o
57830.615635  17.836  0.328   266   87 o  0   0.86 210.09456 -33.04536  7075.85  5316.32 3.69 3.54 -34.4 -0.462 18.19 19.49 01a57830o0785o
57830.630144  18.721  0.636   118   75 o  0   1.49 210.09456 -33.04536  7091.87  5356.61 3.50 3.34 -35.8 -0.480 18.17 19.37 01a57830o0814o
57831.562129  19.332  0.673    67   45 o  0   1.08 210.09456 -33.04536  3045.24  4789.46 3.82 3.68  82.5 -0.417 18.17 19.25 02a57831o0673o
57831.576261 -20.281  1.438   -28   40 o  0   2.66 210.09456 -33.04536  3031.15  4748.77 3.81 3.67  82.6 -0.413 18.15 19.20 02a57831o0701o
57831.590882  20.758  2.550    18   46 o  0   1.06 210.09456 -33.04536  3097.37  4825.92 3.82 3.77 -80.0 -0.409 18.11 19.17 02a57831o0730o
57831.604926 -20.239  1.507   -29   44 o  0   1.47 210.09456 -33.04536  3115.61  4710.63 3.71 3.69 -77.9 -0.414 18.11 19.11 02a57831o0758o
57831.619037 -19.895  1.024   -40   41 o  0   2.05 210.09456 -33.04536  3069.81  4764.72 3.91 3.81 -84.8 -0.408 18.00 19.01 02a57831o0786o
57832.602260  19.483  1.191    58   70 o  0   0.96 210.09456 -33.04536  5999.39  6949.21 3.76 3.51 -21.1 -0.462 18.59 20.20 01a57832o0768o
57832.630971  17.349  0.597   417  249 o  0   0.13 210.09456 -33.04536  5965.72  6912.52 4.01 3.78 -29.7 -0.445 18.42 20.01 01a57832o0825o
57833.598446  18.908  1.665    99  165 o  0   0.18 210.09456 -33.04536  5262.63  4466.76 3.67 3.36 -54.1 -0.458 18.66 20.26 01a57833o0761o
57833.613094  18.585  1.582   134  212 o  0   0.11 210.09456 -33.04536  5279.31  4506.16 3.93 3.61 -54.0 -0.444 18.56 20.21 01a57833o0790o
57834.597246  16.359  0.291  1038  302 o  0   0.28 210.09456 -33.04536  5616.30  5235.20 4.63 4.46 -45.0 -0.417 18.58 20.64 01a57834o0609o
57834.611873  12.311  0.002 43228   78 o  0 4027.21 210.09456 -33.04536  5649.52  5274.16 4.39 4.18 -36.4 -0.418 18.59 20.54 01a57834o0638o
57835.557773 -20.213  0.705   -30   21 c  0   1.57 210.09456 -33.04536  3518.31  5064.47 3.92 3.71  68.8 -0.381 18.53 20.24 02a57835o0567c
57835.572832  23.237 11.000     2   20 c  0   1.20 210.09456 -33.04536  3503.83  5025.56 3.70 3.54  66.5 -0.399 18.81 20.40 02a57835o0596c
57835.589125 -21.856  4.545    -7   30 c  0   1.34 210.09456 -33.04536  3554.23  5101.85 3.71 3.55  67.7 -0.397 18.11 19.64 02a57835o0627c
57835.620754  21.205  1.793    12   22 c  0   2.19 210.09456 -33.04536  3541.62  5040.13 3.85 3.68  78.0 -0.380 18.55 20.04 02a57835o0687c
57837.586644  12.246  0.002 45897   74 o  0 4633.42 210.09456 -33.04536  4784.72  5885.19 4.63 4.30 -43.0 -0.403 18.67 20.66 01a57837o0568o
57837.601407  13.270  0.002 17859   36 o  0 2946.67 210.09456 -33.04536  4817.97  5924.35 4.66 4.32 -35.7 -0.389 18.66 20.63 01a57837o0596o
57837.616109  12.588  0.002 33494   72 o  0 2792.97 210.09456 -33.04536  4751.20  5848.99 4.55 4.21 -47.8 -0.401 18.68 20.65 01a57837o0624o
57838.581307  13.321  0.003 17040   59 o  0 1193.05 210.09456 -33.04536  7304.79  5433.13 4.37 3.97 -38.3 -0.449 18.74 20.85 01a57838o0629o
57838.596028  12.779  0.002 28092   48 o  0 4412.39 210.09456 -33.04536  7321.66  5472.71 4.53 4.15 -38.3 -0.446 18.69 20.87 01a57838o0657o
57839.540622  20.250  0.636    29   18 c  0   1.52 210.09456 -33.04536  3637.35  4601.33 3.77 3.59  66.1 -0.397 18.94 20.73 02a57839o0610c
57839.556523  21.847  2.471     7   16 c  0   1.97 210.09456 -33.04536  3622.09  4560.74 3.83 3.71  55.0 -0.384 18.90 20.71 02a57839o0640c
57839.571972  20.267  0.708    28   20 c  0   1.61 210.09456 -33.04536  3671.96  4636.50 3.85 3.68  68.4 -0.388 18.89 20.69 02a57839o0669c
57839.587959  21.975  3.000     6   18 c  0   1.61 210.09456 -33.04536  3705.61  4519.38 3.81 3.64  69.7 -0.387 18.84 20.57 02a57839o0699c
57839.603456  20.032  0.545    35   19 c  0   1.36 210.09456 -33.04536  3660.18  4575.88 3.81 3.63  75.6 -0.388 18.82 20.56 02a57839o0728c
57842.571107  15.984  0.061  1467   89 o  0   5.92 210.09456 -33.04536  5940.05  7978.55 4.37 3.97 -26.6 -0.432 18.77 20.68 01a57842o0684o
57842.585816  11.739  0.001 73168   95 o  0 7861.20 210.09456 -33.04536  5956.94  8017.95 4.43 4.08 -26.7 -0.425 18.69 20.55 01a57842o0712o
57845.559711  12.892  0.003 25304   64 o  0 2195.39 210.09456 -33.04536  7073.87  7912.92 4.28 3.99 -15.7 -0.455 18.65 20.58 01a57845o0640o
57845.574978  12.722  0.002 29590   47 o  0 4829.04 210.09456 -33.04536  7090.24  7952.50 4.53 4.18 -19.2 -0.440 18.50 20.44 01a57845o0669o
