Source,RA_ICRS,DE_ICRS,TransitID,TimeG,FG,e_FG,RFG,Gmag,NG,TimeBP,FBP,e_FBP,RFBP,BPmag,TimeRP,FRP,e_FRP,RFRP,RPmag,noisyFlag,SMuFlag,AF1uFlag,AF2uFlag,AF3uFlag,AF4uFlag,AF5uFlag,AF6uFlag,AF7uFlag,AF8uFlag,AF9uFlag,BPuFlag,RPuFlag,SMrFlag,AF1rFlag,AF2rFlag,AF3rFlag,AF4rFlag,AF5rFlag,AF6rFlag,AF7rFlag,AF8rFlag,AF9rFlag,BPrFlag,RPrFlag,GrVFlag,BPrVFlag,RPrVFlag
3107374277060584064,101.15871379551,-0.76402844095,17930232306734418,1721.101311,2653.664,8.5759716,309.43,17.127752,9,1721.1016,2060.5917,37.877106,54.402,17.053562,1721.1017,1008.1694,27.108795,37.1898,17.239062,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3107374277060584064,101.15871379551,-0.76402844095,17934324601770722,1721.175325,2443.4986,10.265069,238.04,17.217337,9,1721.1756,2062.0512,41.596874,49.5723,17.052794,1721.1757,920.33741,23.844914,38.5968,17.338028,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3107374277060584064,101.15871379551,-0.76402844095,19849408881800063,1755.811797,2204.3224,5.7072663,386.231,17.329179,9,1755.8121,1919.6532,24.442767,78.5366,17.130485,1755.8122,779.29904,19.728254,39.5017,17.518635,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3107374277060584064,101.15871379551,-0.76402844095,26688468909437995,1879.494419,2340.7044,11.633517,201.203,17.264,9,1879.4947,1943.2784,26.515703,73.2878,17.117205,1879.4948,840.07053,20.211526,41.5639,17.437106,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3107374277060584064,101.15871379551,-0.76402844095,26692561184924224,,,,,,0,1879.5687,1802.3577,32.879614,54.8169,17.19894,1879.5688,762.8931,21.373608,35.6932,17.541736,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0
3107374277060584064,101.15871379551,-0.76402844095,27932644609628057,1901.992861,2488.9375,10.14055,245.444,17.197332,9,1901.9932,1997.2823,32.247657,61.9357,17.087444,1901.9933,987.69818,32.886698,30.0334,17.261335,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3107374277060584064,101.15871379551,-0.76402844095,27936736887625503,1902.066883,2273.0198,15.656453,145.181,17.295859,9,1902.0672,1821.3169,39.116123,46.5618,17.187578,1902.0673,718.07415,19.969903,35.9578,17.607472,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3107374277060584064,101.15871379551,-0.76402844095,29576990073038521,1931.727301,2251.9894,12.769312,176.359,17.305951,9,1931.7276,1861.647,27.228431,68.3714,17.163799,1931.7277,829.82027,20.890185,39.723,17.450435,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3107374277060584064,101.15871379551,-0.76402844095,37713481641015108,2078.870675,2217.2961,10.429745,212.594,17.322808,9,2078.871,1823.6474,26.704811,68.2891,17.18619,2078.8711,651.78045,22.519428,28.943,17.712642,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3107374277060584064,101.15871379551,-0.76402844095,39105297058242999,2104.043199,2613.2186,11.837593,220.756,17.144428,9,2104.0435,2056.587,26.31848,78.1423,17.055675,2104.0436,1067.2052,21.480909,49.6816,17.177276,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3107374277060584064,101.15871379551,-0.76402844095,40625482000381167,2131.537465,2222.7452,30.285128,73.394,17.320143,3,2131.5377,1895.4196,30.405096,62.3389,17.144279,2131.5378,830.145,29.321229,28.3121,17.450011,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0
3107374277060584064,101.15871379551,-0.76402844095,40629574299743765,2131.611415,2191.8042,12.181229,179.933,17.335362,8,2131.6117,1765.4594,25.923629,68.1023,17.221398,2131.6118,672.44509,19.262452,34.9096,17.678753,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
