###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57522.469697 -19.908  0.562   -40   22 c  0   1.20 244.72653 -35.91014  2911.32  8765.20 3.90 3.53 -63.1 -0.493 19.26 20.64 02a57522o0258c
57526.420643 -18.223  0.312  -186   58 o  0   0.83 244.72653 -35.91014  7788.49  2939.94 4.67 4.39  36.7 -0.443 17.93 18.90 02a57526o0388o
57526.441145 -18.948  0.543   -96   52 o  0   1.08 244.72653 -35.91014  7799.96  2975.17 4.42 4.09  40.6 -0.467 17.99 18.90 02a57526o0427o
57526.450994  19.238  0.862    73   63 o  0   0.88 244.72653 -35.91014  2791.17  7613.07 4.22 3.71 -61.8 -0.481 18.02 19.00 02a57526o0447o
57526.457914 -18.532  0.755  -140  106 o  0   1.27 244.72653 -35.91014  2805.07  7497.78 4.26 3.76 -62.5 -0.495 17.55 18.34 02a57526o0460o
57823.634409 -19.700  1.195   -48   57 o  0   1.17 244.72653 -35.91014  1313.18 10072.34 3.51 3.26  26.2 -0.519 18.27 19.00 02a57823o0809o
57823.644345  21.072  3.765    14   51 o  0   0.87 244.72653 -35.91014  4342.09   432.37 3.66 3.45  -8.4 -0.503 18.38 19.19 02a57823o0829o
57823.654048 -21.139  3.485   -13   44 o  0   1.72 244.72653 -35.91014  1298.73 10033.76 3.47 3.25  28.6 -0.519 18.28 19.01 02a57823o0849o
57823.658373 -19.332  0.876   -67   59 o  0   1.16 244.72653 -35.91014  4327.51   397.23 3.65 3.42 -11.3 -0.509 18.14 18.72 02a57823o0858o
57823.659813  19.953  2.040    38   77 o  0   1.18 244.72653 -35.91014  1346.51 10113.33 3.44 3.20  27.3 -0.521 17.92 18.29 02a57823o0861o
57824.645363 -14.886  1.136 -4031 4579 o  0   0.15 244.72653 -35.91014  6706.30 10524.75 3.46 3.16 -13.7 -0.522 17.87 18.69 01a57824o0148o
57831.645352 -21.114  4.192   -13   55 o  0   1.44 244.72653 -35.91014  1873.62  8941.49 4.10 3.89  49.2 -0.449 17.72 18.54 02a57831o0838o
57835.642254 -18.703  0.493  -120   59 c  0   1.13 244.72653 -35.91014  2347.06  9241.77 3.73 3.40  17.4 -0.449 18.02 19.22 02a57835o0728c
57839.639416 -21.973  5.000    -6   30 c  0   1.12 244.72653 -35.91014  2467.57  8729.87 3.97 3.61  17.8 -0.453 18.56 20.04 02a57839o0796c
57847.603742  19.627  0.443    51   23 c  0   1.28 244.72653 -35.91014  3234.41  8871.96 3.92 3.68  23.6 -0.439 18.68 20.29 02a57847o0723c
57847.619418 -21.182  2.222   -12   27 c  0   0.99 244.72653 -35.91014  3219.78  8831.37 3.90 3.66  20.0 -0.467 18.65 20.24 02a57847o0753c
57847.635137 -24.752 80.000    -0   36 c  0   0.86 244.72653 -35.91014  3269.30  8907.93 3.89 3.64  21.4 -0.450 18.43 19.77 02a57847o0783c
57859.576736 -20.367  2.422   -26   63 o  0   1.07 244.72653 -35.91014  1047.68  7268.48 3.52 3.37  67.2 -0.487 17.61 18.08 02a57859o0694o
57859.591842 -20.299  2.062   -28   57 o  0   1.17 244.72653 -35.91014  1019.15  7228.99 3.63 3.47  74.2 -0.472 17.56 18.07 02a57859o0723o
57859.606431 -19.347  0.980   -66   65 o  0   1.08 244.72653 -35.91014  1083.14  7306.99 3.66 3.49  77.7 -0.470 17.54 18.03 02a57859o0751o
57859.619556  20.125  1.922    32   62 o  0   0.91 244.72653 -35.91014  1103.33  7188.66 3.58 3.39  82.3 -0.483 17.52 17.96 02a57859o0776o
57863.606676 -20.462  1.300   -24   31 c  0   1.05 244.72653 -35.91014  4541.22   358.98 3.93 3.78  -4.7 -0.453 18.39 19.59 02a57863o0710c
57863.619267 -24.723 73.000    -0   34 c  0   1.14 244.72653 -35.91014  4528.51   318.13 3.86 3.73  -5.4 -0.452 18.33 19.48 02a57863o0734c
57863.631379 -20.806  3.528   -17   61 c  0   1.05 244.72653 -35.91014  4592.94   395.31 3.85 3.72  -5.3 -0.463 17.72 18.35 02a57863o0757c
57871.546699  19.806  0.279    43   12 c  0   1.27 244.72653 -35.91014  4602.65  8934.23 2.75 2.46  10.3 -0.452 19.30 20.26 02a57871o0461c
57871.562489  20.678  0.721    19   14 c  0   1.24 244.72653 -35.91014  4589.92  8894.95 2.74 2.51  15.5 -0.452 19.27 20.23 02a57871o0491c
57871.578239 -20.784  0.752   -18   13 c  0   1.32 244.72653 -35.91014  4655.20  8970.58 2.61 2.49   9.9 -0.459 19.27 20.20 02a57871o0521c
57879.543622 -23.118 12.000    -2   25 o  0   1.49 244.72653 -35.91014   966.99  8376.07 2.43 2.40  24.9 -0.481 18.76 19.44 02a57879o0613o
57879.559344 -19.345  0.237   -66   16 o  0   1.56 244.72653 -35.91014  1032.77  8452.76 2.53 2.49 -73.1 -0.477 18.90 19.82 02a57879o0643o
57879.575142 -21.159  1.265   -12   16 o  0   1.86 244.72653 -35.91014  1052.45  8334.67 2.30 2.24   5.5 -0.483 19.06 20.02 02a57879o0673o
57879.590940  19.779  0.310    44   14 o  0   3.14 244.72653 -35.91014  1023.69  8391.99 2.24 2.14  14.9 -0.477 18.96 20.03 02a57879o0703o
57887.509076 -20.391  2.818   -25   71 o  0   1.20 244.72653 -35.91014  2492.47  8722.48 2.76 2.71 -89.3 -0.511 18.23 18.69 02a57887o0255o
57887.535833 -19.268  1.133   -71   81 o  0   0.95 244.72653 -35.91014  2545.48  8757.19 2.55 2.50 -73.8 -0.543 18.15 18.57 02a57887o0306o
57891.521601  20.215  0.789    30   24 o  0   1.84 244.72653 -35.91014  1074.86  8056.73 2.35 2.09  66.9 -0.458 18.86 19.50 02a57891o0257o
57891.536805 -21.378  1.989   -10   20 o  0   1.42 244.72653 -35.91014  1142.46  8134.23 2.39 2.10  82.0 -0.449 18.83 19.49 02a57891o0286o
57891.551965  21.559  2.909     9   25 o  0   1.28 244.72653 -35.91014  1162.38  8013.47 2.44 2.09  84.3 -0.454 18.78 19.42 02a57891o0315o
57895.488185 -19.623  0.253   -51   13 c  0   1.00 244.72653 -35.91014  1835.23  9917.81 2.83 2.63  -3.6 -0.451 19.36 21.03 02a57895o0482c
57895.497124 -20.249  0.670   -29   19 c  0   0.96 244.72653 -35.91014  4846.78   256.57 4.00 2.89  31.3 -0.483 19.43 21.09 02a57895o0499c
57895.513927 -22.050  4.250    -6   23 c  0   0.97 244.72653 -35.91014  4833.60   216.37 4.36 3.21  33.5 -0.458 19.25 20.91 02a57895o0531c
57895.521299 -22.198  3.043    -5   15 c  0   1.12 244.72653 -35.91014  1888.61  9953.94 2.81 2.63  -6.0 -0.451 19.21 20.85 02a57895o0545c
57895.530791 -20.162  0.667   -31   21 c  0   1.17 244.72653 -35.91014  4884.22   292.80 4.06 2.94  31.5 -0.477 19.13 20.70 02a57895o0563c
57895.538211 -20.727  0.970   -19   18 c  0   0.96 244.72653 -35.91014  1909.06  9834.72 3.01 2.83 -27.5 -0.444 18.85 20.64 02a57895o0577c
57895.547112 -19.506  0.423   -57   24 c  0   1.18 244.72653 -35.91014  4901.65   173.46 4.44 3.21  33.5 -0.448 19.24 20.82 02a57895o0594c
57895.564031 -20.216  1.395   -30   42 c  0   1.03 244.72653 -35.91014  4872.35   228.20 4.62 3.23  35.6 -0.436 18.55 20.08 02a57895o0626c
57897.523217  20.975  1.813    15   27 o  0   0.87 244.72653 -35.91014  3079.49 10484.03 4.75 3.59 -33.1 -0.412 18.90 20.38 01a57897o0553o
57899.495709 -21.302  1.127   -11   12 c  0   1.15 244.72653 -35.91014  1691.82  8658.87 2.51 2.39  23.1 -0.475 19.54 21.12 02a57899o0506c
57899.512558  21.400  1.111    10   11 c  0   1.40 244.72653 -35.91014  1741.89  8735.49 2.44 2.39   5.6 -0.470 19.51 21.10 02a57899o0538c
57899.529414  20.789  0.752    18   13 c  0   1.26 244.72653 -35.91014  1776.13  8617.18 2.46 2.43 -28.7 -0.478 19.40 21.01 02a57899o0570c
57899.545719 -21.881  2.161    -6   14 c  0   1.27 244.72653 -35.91014  1730.69  8671.44 2.49 2.43   2.9 -0.472 19.10 20.70 02a57899o0601c
57903.467338 -21.107  0.817   -13   11 c  0   1.36 244.72653 -35.91014  3462.17  7630.57 2.47 2.28  15.4 -0.497 19.65 21.10 02a57903o0453c
57903.483698 -24.457 21.500    -1   13 c  0   1.07 244.72653 -35.91014  3433.25  7589.47 2.62 2.48  20.1 -0.485 19.49 21.08 02a57903o0485c
57903.500601  20.565  0.526    22   11 c  0   1.47 244.72653 -35.91014  3498.79  7666.27 2.50 2.38  16.6 -0.491 19.57 21.02 02a57903o0518c
57903.516985 -19.832  0.280   -42   12 c  0   1.21 244.72653 -35.91014  3518.30  7548.70 2.52 2.43  11.1 -0.485 19.52 20.98 02a57903o0550c
57903.533904 -20.031  0.317   -35   11 c  0   1.43 244.72653 -35.91014  3489.32  7603.54 2.52 2.39  14.7 -0.493 19.46 20.94 02a57903o0583c
57907.457876 -19.627  0.456   -51   23 o  0   1.77 244.72653 -35.91014  1155.61  8419.76 2.63 2.48   4.4 -0.510 18.82 19.61 02a57907o0326o
57907.491102 -21.284  1.807   -11   20 o  0   1.44 244.72653 -35.91014  1193.87  8455.31 2.41 2.29 -12.5 -0.516 18.83 19.66 02a57907o0391o
57907.508014  20.764  1.068    18   19 o  0   1.99 244.72653 -35.91014  1214.27  8335.00 2.77 2.68  -9.1 -0.491 18.69 19.89 02a57907o0424o
57909.442180  20.254  0.841    29   24 o  0   1.27 244.72653 -35.91014  4093.73 10334.21 2.95 2.90 -58.3 -0.476 18.56 19.24 01a57909o0410o
57909.461936  20.818  1.465    17   25 o  0   1.59 244.72653 -35.91014  4132.28 10452.14 3.06 2.87 -48.9 -0.486 18.53 19.20 01a57909o0450o
57909.482984  20.200  1.040    30   31 o  0   1.02 244.72653 -35.91014  4071.09 10459.83 3.08 2.88 -65.4 -0.472 18.51 19.12 01a57909o0492o
57910.405241  20.864  2.523    16   41 o  0   1.06 244.72653 -35.91014  5928.23 10152.65 3.63 3.54 -32.0 -0.473 18.13 18.82 01a57910o0334o
57910.421190 -21.359  3.538   -10   37 o  0   1.21 244.72653 -35.91014  5957.55 10256.45 3.25 3.12  33.3 -0.475 18.27 18.74 01a57910o0365o
57910.436525 -21.805  6.100    -7   42 o  0   0.69 244.72653 -35.91014  5902.91 10240.45 3.75 3.20  -4.0 -0.450 18.19 18.78 01a57910o0396o
57910.451953  19.577  0.626    54   34 o  0   1.61 244.72653 -35.91014  5893.85 10419.74 3.32 3.19 -79.8 -0.478 18.22 18.80 01a57910o0427o
57922.413296  21.228  2.025    12   24 o  0   1.33 244.72653 -35.91014  8119.25  2591.64 3.20 2.99  35.5 -0.425 18.60 19.93 01a57922o0351o
57922.421682  13.985  0.441  9249 4075 o  0   1.01 244.72653 -35.91014  8057.39  2547.60 3.09 2.69  42.6 -0.410 15.47 16.85 01a57922o0368o
57922.430543 -16.028  0.481 -1408  678 o  0   1.21 244.72653 -35.91014  8043.39  2698.60 3.19 2.93  58.7 -0.435 14.94 16.27 01a57922o0386o
57923.398469 -16.819  0.443  -680  301 o  0   1.51 244.72653 -35.91014  4305.37  8276.31 2.34 2.19  28.6 -0.490 15.75 16.72 02a57923o0305o
57923.407378 -22.697  9.000    -3   27 o  0   1.55 244.72653 -35.91014  4292.44  8236.49 2.33 2.21  26.4 -0.493 18.46 19.41 02a57923o0323o
57923.415775 -17.059  0.373  -545  203 o  0   1.09 244.72653 -35.91014  4357.04  8313.59 2.26 2.16  28.7 -0.499 16.53 17.41 02a57923o0340o
57923.424688 -18.644  0.316  -127   40 o  0   2.17 244.72653 -35.91014  4374.58  8198.98 2.17 2.11  21.3 -0.500 17.86 18.73 02a57923o0358o
57926.392057 -21.198  1.143   -12   14 o  0   1.36 244.72653 -35.91014  7725.74  3093.18 3.23 3.01   1.5 -0.449 19.17 20.62 01a57926o0307o
57926.400866 -20.476  0.549   -23   13 o  0   1.34 244.72653 -35.91014  7744.52  3168.14 2.91 2.83  27.3 -0.471 19.22 20.64 01a57926o0325o
57926.409210 -21.855  2.079    -7   14 o  0   1.20 244.72653 -35.91014  7682.27  3124.25 3.02 2.87 -86.3 -0.460 19.16 20.60 01a57926o0342o
57926.418053 -20.994  0.963   -14   14 o  0   1.05 244.72653 -35.91014  7668.10  3275.34 3.07 2.90 -86.4 -0.457 19.20 20.57 01a57926o0360o
57930.388338 -19.754  0.513   -46   23 o  0   1.04 244.72653 -35.91014  8829.83  3071.18 5.40 4.01  -9.6 -0.406 18.63 20.40 01a57930o0273o
57930.397166 -19.710  0.517   -47   24 o  0   0.98 244.72653 -35.91014  8847.36  3146.43 5.08 4.17 -15.0 -0.401 18.59 20.38 01a57930o0291o
57930.405670  21.271  1.787    11   20 o  0   1.03 244.72653 -35.91014  8801.22  3102.83 3.75 3.19 -58.7 -0.470 18.88 20.37 01a57930o0308o
57930.414512 -21.866  2.815    -6   18 o  0   1.09 244.72653 -35.91014  8769.57  3253.99 3.77 3.18 -61.3 -0.475 18.87 20.34 01a57930o0326o
57934.379377  22.118  3.864     5   20 o  0   0.89 244.72653 -35.91014  6675.96   402.16 3.59 3.02   8.7 -0.442 18.80 20.13 01a57934o0290o
57934.385282  20.614  0.904    21   19 o  0   1.42 244.72653 -35.91014  3892.36 10129.90 4.02 3.02  -4.5 -0.428 18.79 20.26 01a57934o0302o
57934.388233  20.458  0.737    24   18 o  0   1.42 244.72653 -35.91014  6693.51   477.78 3.80 3.05   7.9 -0.436 18.79 20.13 01a57934o0308o
57934.394118  22.463  5.111     4   19 o  0   1.39 244.72653 -35.91014  3910.21 10204.59 3.32 3.11 -49.5 -0.436 18.95 20.31 01a57934o0320o
57934.396577 -19.574  0.316   -54   17 o  0   1.16 244.72653 -35.91014  6631.51   433.44 3.17 2.97  58.2 -0.464 18.95 20.24 01a57934o0325o
57934.402478 -20.170  0.550   -31   17 o  0   1.23 244.72653 -35.91014  3864.11 10160.52 3.21 3.04 -53.3 -0.463 18.95 20.30 01a57934o0337o
57934.405428  20.011  0.487    36   18 o  0   1.40 244.72653 -35.91014  6615.41   586.10 3.06 2.83  66.7 -0.471 18.96 20.25 01a57934o0343o
57934.411312 -19.232  0.266   -74   20 o  0   1.42 244.72653 -35.91014  3832.31 10314.10 3.15 2.93 -57.2 -0.471 18.90 20.25 01a57934o0355o
57938.356969 -19.655  0.577   -50   29 o  0   1.32 244.72653 -35.91014  7050.99   253.29 3.09 2.80 -46.1 -0.531 18.29 19.12 01a57938o0137o
57938.362894 -19.336  0.549   -67   37 o  0   0.96 244.72653 -35.91014  4250.97  9974.56 3.88 2.92 -32.6 -0.476 18.35 19.20 01a57938o0149o
57938.365361 -19.618  0.584   -52   30 o  0   1.32 244.72653 -35.91014  7069.05   326.66 3.58 3.04 -13.9 -0.505 18.16 19.12 01a57938o0154o
57938.371311 -20.619  1.918   -20   39 o  0   0.98 244.72653 -35.91014  4269.11 10048.26 4.62 3.19 -17.4 -0.439 18.17 19.18 01a57938o0166o
57938.373785 -21.110  2.619   -13   34 o  0   0.83 244.72653 -35.91014  7007.26   282.87 3.20 2.90 -46.8 -0.527 18.21 19.09 01a57938o0171o
57938.379732 -19.978  1.195   -37   44 o  0   1.00 244.72653 -35.91014  4207.27 10005.27 4.68 3.70 -19.5 -0.426 18.07 19.14 01a57938o0183o
57938.382212 -20.851  2.340   -17   39 o  0   1.22 244.72653 -35.91014  6993.07   435.58 4.25 3.84 -62.2 -0.457 17.93 19.05 01a57938o0188o
57938.388135  22.357 16.800     4   70 o  0   1.02 244.72653 -35.91014  4193.42 10157.31 7.05 6.60 -24.4 -0.343 17.45 19.05 01a57938o0200o
57944.407565 -21.352  3.680   -10   38 o  0   1.11 244.72653 -35.91014  4084.79  7756.64 2.08 2.06  66.5 -0.556 18.26 18.62 02a57944o0335o
57944.415701 -20.187  1.065   -31   32 o  0   1.43 244.72653 -35.91014  4055.53  7716.09 2.04 2.02  87.9 -0.576 18.25 18.56 02a57944o0351o
57944.424105  21.871  5.672     6   37 o  0   1.96 244.72653 -35.91014  4120.10  7792.38 2.07 2.01 -65.7 -0.589 18.23 18.49 02a57944o0368o
57948.350818  19.422  0.242    62   15 o  0   2.80 244.72653 -35.91014  1218.63  6728.37 2.10 1.83  24.8 -0.527 19.32 20.31 02a57948o0219o
57948.359775 -19.654  0.250   -50   12 o  0   3.78 244.72653 -35.91014  1205.36  6687.91 2.07 1.82  25.5 -0.526 19.22 20.13 02a57948o0237o
57948.368433 -22.045  2.390    -6   13 o  0   6.31 244.72653 -35.91014  1269.97  6765.65 2.05 1.83  25.1 -0.534 19.13 19.95 02a57948o0254o
57948.377388 -19.290  0.197   -70   14 o  0   6.73 244.72653 -35.91014  1288.57  6649.75 2.01 1.81  23.8 -0.533 19.10 19.83 02a57948o0272o
57950.346685  21.900  2.312     6   15 o  0   1.21 244.72653 -35.91014  6851.80  3229.17 3.16 2.71 -88.3 -0.461 19.04 20.64 01a57950o0217o
57950.354927 -22.249  3.000    -5   14 o  0   1.32 244.72653 -35.91014  6867.65  3301.36 3.18 2.61 -83.2 -0.470 19.12 20.67 01a57950o0234o
57950.363172 -22.059  2.852    -6   16 o  0   0.94 244.72653 -35.91014  6804.09  3256.33 3.31 2.67 -86.0 -0.461 19.08 20.69 01a57950o0251o
57950.371424  20.335  0.597    27   16 o  0   1.05 244.72653 -35.91014  6788.29  3405.21 3.23 2.60 -88.1 -0.474 19.07 20.66 01a57950o0268o
57954.339463 -20.433  0.628   -24   15 o  0   1.33 244.72653 -35.91014  7929.76  1589.97 3.37 2.76 -83.3 -0.471 19.03 20.73 01a57954o0264o
57954.348221  20.902  1.111    16   18 o  0   0.84 244.72653 -35.91014  7945.00  1663.96 3.75 3.61 -40.6 -0.409 18.87 20.71 01a57954o0282o
57954.356467 -19.951  0.412   -38   16 o  0   1.11 244.72653 -35.91014  7879.59  1619.37 3.63 2.72 -86.3 -0.479 18.95 20.71 01a57954o0299o
57954.365191 -20.542  0.800   -22   18 o  0   1.16 244.72653 -35.91014  7864.09  1772.36 3.93 2.90 -88.8 -0.452 18.86 20.62 01a57954o0317o
57960.329850 -20.628  0.515   -20   10 o  0   2.82 244.72653 -35.91014  3155.49  7829.57 2.12 1.98  30.0 -0.493 19.42 20.65 02a57960o0168o
57960.338802 -19.766  0.257   -45   12 o  0   2.53 244.72653 -35.91014  3126.69  7788.81 2.16 2.04  30.6 -0.491 19.41 20.63 02a57960o0186o
57960.346755 -20.479  0.458   -23   11 o  0   3.24 244.72653 -35.91014  3191.54  7866.53 2.05 1.98  29.0 -0.504 19.38 20.60 02a57960o0202o
57960.355740 -20.607  0.538   -21   11 o  0   2.75 244.72653 -35.91014  3208.99  7750.22 2.03 1.99  23.5 -0.502 19.30 20.54 02a57960o0220o
57966.304603 -20.717  1.507   -19   28 o  0   1.20 244.72653 -35.91014  9663.57  3740.98 3.50 3.17 -80.7 -0.439 18.50 19.43 01a57966o0114o
57966.312369 -19.611  0.559   -52   29 o  0   1.13 244.72653 -35.91014  9677.57  3810.98 3.85 3.44 -85.6 -0.413 18.36 19.41 01a57966o0130o
57966.320607 -22.243  6.278    -5   29 o  0   1.42 244.72653 -35.91014  9627.48  3766.21 3.56 3.24 -80.4 -0.420 18.34 19.38 01a57966o0147o
57966.328864  20.543  1.472    22   32 o  0   0.91 244.72653 -35.91014  9594.77  3914.73 3.91 3.43 -86.2 -0.440 18.32 19.34 01a57966o0164o
57968.315069 -19.492  0.553   -58   32 o  0   1.41 244.72653 -35.91014  2074.35  6435.78 1.97 1.83  40.0 -0.498 18.21 18.74 02a57968o0149o
