oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
571101100002464,44826618,2458202.7711767927,58202.266180600003,17.6893501,0.02422015,0,zg,155.71486949999999,16.1977887,0.481000006,-0.00300000003,20180325266076,571,0x1,0x1,20.8199997,26.2019711,0.037930131,-0.0314185955,4.13702946e-05,30,1.04400003,1
571101100002464,44827375,2458202.778745797,58202.27375,17.7070751,0.0244570728,0,zg,155.7148833,16.197789100000001,0.55400002,0.00700000022,20180325273738,571,0x1,0x1,20.7000008,26.2028351,0.0398033075,-0.0245657414,4.8637794e-05,30,1.05200005,1
571101100002464,45326106,2458207.7657826492,58207.261064799997,17.6796684,0.0240924004,0,zg,155.71481679999999,16.197797999999999,0.481999993,0.00400000019,20180330261065,571,0x1,0x1,19.8999996,26.2229652,0.042344287,-0.0528434701,9.38731609e-05,30,1.05299997,1
571101100002464,45328899,2458207.7937092916,58207.288993100003,17.6525383,0.0237406623,32768,zg,155.71486719999999,16.197785400000001,0.736000001,0.0280000009,20180330288981,571,0x1,0x1,19.6599998,26.1316586,0.0436790437,-0.0274882242,0.000126695231,30,1.10099995,1
571101100002464,45626501,2458210.7695458005,58210.2650116,17.7296867,0.0247651767,0,zg,155.71486419999999,16.197777200000001,0.832000017,-0.0410000011,20180402265000,571,0x1,0x1,20.3500004,26.0562878,0.0433196612,-0.0266493242,7.33945708e-05,30,1.07000005,1
571101100002464,45627395,2458210.7784919343,58210.2739583,17.7007828,0.0243725106,0,zg,155.71487909999999,16.1977768,0.469999999,-0.00300000003,20180402273947,571,0x1,0x1,20.1000004,25.9941425,0.0397234038,-0.011596242,6.99254961e-05,30,1.08700001,1
571101100002464,48022670,2458234.7294015517,58234.226701400003,17.6714191,0.0239844844,0,zg,155.7148761,16.197798200000001,0.526000023,-0.00300000003,20180426226690,571,0x1,0x1,20,26.1711178,0.0452381521,-0.0360229388,0.000108789129,30,1.13100004,1
571101100002464,48320635,2458237.7087899568,58237.206354200003,17.5933418,0.0230040923,0,zg,155.71488869999999,16.197757800000002,0.685000002,0.0109999999,20180429206343,571,0x1,0x1,20.1000004,26.1445694,0.0400359891,-0.00317560602,7.17082148e-05,30,1.10000002,1
571101100002464,49122755,2458245.7292550141,58245.227557899998,17.6313572,0.0234723054,32768,zg,155.7148981,16.1977783,0.42899999,0.00600000005,20180507227535,571,0x1,0x1,20.6399994,25.6104202,0.049349986,-0.04570961,8.21889553e-05,30,1.24699998,1
571101100002464,49417288,2458248.6742999004,58248.172881899998,17.693079,0.0242696628,0,zg,155.71484459999999,16.1977853,1.54200006,-0.0309999995,20180510172870,571,0x1,0x1,21.7399998,26.205759,0.0306385718,-0.073929958,2.4449384e-05,30,1.09300005,1
571101100002464,50820769,2458262.7079275115,58262.207696799996,17.6365509,0.023537593,0,zg,155.71491760000001,16.197823,1.171,0.00800000038,20180524207326,571,0x1,0x1,20.6299992,26.9036274,0.0403466485,-0.0111027928,5.87365248e-05,60,1.403,2
571101100002464,50924168,2458263.7419931926,58263.241689800001,17.6811676,0.024112111,0,zg,155.7148928,16.197785100000001,1.07500005,0.0579999983,20180525241238,571,0x1,0x1,20.5400009,27.2881908,0.0347161554,0.000302482251,4.02835831e-05,90,1.76800001,2
