Source,RA_ICRS,DE_ICRS,TransitID,TimeG,FG,e_FG,RFG,Gmag,NG,TimeBP,FBP,e_FBP,RFBP,BPmag,TimeRP,FRP,e_FRP,RFRP,RPmag,noisyFlag,SMuFlag,AF1uFlag,AF2uFlag,AF3uFlag,AF4uFlag,AF5uFlag,AF6uFlag,AF7uFlag,AF8uFlag,AF9uFlag,BPuFlag,RPuFlag,SMrFlag,AF1rFlag,AF2rFlag,AF3rFlag,AF4rFlag,AF5rFlag,AF6rFlag,AF7rFlag,AF8rFlag,AF9rFlag,BPrFlag,RPrFlag,GrVFlag,BPrVFlag,RPrVFlag
6021870154194477312,244.72542598626,-35.90743853686,17259095819960353,1708.965348,1151.495,11.96062,96.274,18.034211,8,1708.9657,1131.336,33.15764,34.12,17.704564,1708.9658,337.2579,18.37275,18.356,18.427990,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6021870154194477312,244.72542598626,-35.90743853686,17263188117992943,1709.039376,1219.611,60.68453,20.098,17.971814,9,1709.0397,911.7338,33.22639,27.44,17.938872,1709.0398,361.3179,22.00698,16.418,18.353172,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6021870154194477312,244.72542598626,-35.90743853686,19077208708366675,1741.842068,1214.014,7.352904,165.11,17.976807,7,1741.8424,1016.763,22.58162,45.026,17.820492,1741.8425,424.1069,18.83998,22.511,18.179207,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6021870154194477312,244.72542598626,-35.90743853686,19081301006528862,1741.916077,1208.671,6.157353,196.3,17.981596,9,1741.9164,994.4932,25.32413,39.271,17.844538,1741.9165,319.9074,23.65497,13.524,18.485335,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6021870154194477312,244.72542598626,-35.90743853686,26738799437178785,1880.400986,1190.489,17.08587,69.677,17.998053,9,1880.4013,919.621,28.54241,32.219,17.929520,1880.4014,409.9303,27.00433,15.18,18.216121,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6021870154194477312,244.72542598626,-35.90743853686,28673005654533200,1915.383416,1318.494,14.50776,90.882,17.887172,9,1915.3837,1083.222,25.25164,42.897,17.751748,1915.3838,380.19,17.92796,21.206,18.297894,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6021870154194477312,244.72542598626,-35.90743853686,29437734649635387,1929.214226,1188.783,8.387032,141.74,17.999611,9,1929.2145,1006.353,30.90204,32.566,17.831666,1929.2146,1112.707,23.8087,46.735,17.131943,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6021870154194477312,244.72542598626,-35.90743853686,29447475421660019,1929.390367,1378.896,10.91006,126.39,17.838538,8,1929.3907,2454.481,33.31325,73.679,16.863643,1929.3908,541.2447,22.31985,24.25,17.914411,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6021870154194477312,244.72542598626,-35.90743853686,29451567744874033,1929.464408,1384.419,11.83773,116.95,17.834198,9,1929.4647,978.3735,26.75351,36.57,17.862280,1929.4648,496.0545,18.42668,26.921,18.009072,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6021870154194477312,244.72542598626,-35.90743853686,37024354264569400,2066.410775,1220.775,9.470375,128.91,17.970777,9,2066.4111,1043.373,30.18991,34.56,17.792443,2066.4112,420.5921,17.12146,24.565,18.188243,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6021870154194477312,244.72542598626,-35.90743853686,37028446555780101,2066.484753,1261.182,7.90027,159.64,17.935423,9,2066.4851,1037.068,22.24992,46.61,17.799024,2066.4852,392.576,19.81266,19.814,18.263086,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6021870154194477312,244.72542598626,-35.90743853686,39082629579157928,2103.630189,1372.931,9.662337,142.09,17.843245,9,2103.6305,1116.29,24.50473,45.554,17.719100,2103.6306,386.0298,20.20797,19.103,18.281343,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6021870154194477312,244.72542598626,-35.90743853686,39086721857151058,2103.704190,1383.589,11.28641,122.59,17.834849,9,2103.7045,1528.304,24.98929,61.158,17.378018,2103.7046,572.4726,24.20852,23.648,17.853509,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
