###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57823.644345 -19.287  0.688   -70   48 o  0   1.10 244.72826 -35.90484  4339.32   442.74 3.66 3.45  -8.4 -0.503 18.38 19.19 02a57823o0829o
57823.654048  19.831  1.245    42   53 o  0   1.38 244.72826 -35.90484  1295.61 10044.15 3.47 3.25  28.5 -0.520 18.28 19.01 02a57823o0849o
57823.658373 -24.902 154.000    -0   61 o  0   1.26 244.72826 -35.90484  4324.74   407.60 3.65 3.42 -11.4 -0.509 18.14 18.72 02a57823o0858o
57823.659813 -18.835  0.714  -106   76 o  0   1.44 244.72826 -35.90484  1343.40 10123.72 3.44 3.20  27.2 -0.521 17.92 18.29 02a57823o0861o
57824.645363  15.646  0.416  2003  834 o  0   0.42 244.72826 -35.90484  6708.90 10514.32 3.46 3.16 -13.8 -0.522 17.87 18.69 01a57824o0148o
57831.645352 -21.711  8.200    -8   62 o  0   1.31 244.72826 -35.90484  1870.59  8951.80 4.10 3.89  49.0 -0.449 17.72 18.54 02a57831o0838o
57835.642254  22.987 24.250     2   56 c  0   1.15 244.72826 -35.90484  2344.07  9252.10 3.73 3.40  17.3 -0.449 18.02 19.22 02a57835o0728c
57839.639416 -19.737  0.706   -46   33 c  0   0.78 244.72826 -35.90484  2464.60  8740.17 3.98 3.61  17.7 -0.453 18.56 20.04 02a57839o0796c
57847.603742 -24.027 29.000    -1   26 c  0   1.61 244.72826 -35.90484  3231.51  8882.27 3.92 3.68  23.6 -0.439 18.68 20.29 02a57847o0723c
57847.619418  19.545  0.508    55   28 c  0   1.10 244.72826 -35.90484  3216.88  8841.67 3.90 3.66  19.9 -0.467 18.65 20.24 02a57847o0753c
57847.635137  19.774  0.745    45   33 c  0   1.34 244.72826 -35.90484  3266.41  8918.24 3.89 3.63  21.3 -0.450 18.43 19.77 02a57847o0783c
57859.576736 -20.702  3.426   -19   65 o  0   1.12 244.72826 -35.90484  1044.61  7278.72 3.52 3.37  67.1 -0.487 17.61 18.08 02a57859o0694o
57859.591842 -18.196  0.246  -191   47 o  0   1.95 244.72826 -35.90484  1016.08  7239.23 3.63 3.47  74.1 -0.472 17.56 18.07 02a57859o0723o
57859.606431 -20.293  2.234   -28   62 o  0   1.22 244.72826 -35.90484  1080.07  7317.23 3.66 3.49  77.6 -0.470 17.54 18.03 02a57859o0751o
57859.619556 -19.863  1.367   -41   56 o  0   1.34 244.72826 -35.90484  1100.27  7198.89 3.58 3.39  82.2 -0.483 17.52 17.96 02a57859o0776o
57863.606676  20.283  1.085    28   30 c  0   1.11 244.72826 -35.90484  4538.46   369.36 3.93 3.78  -4.7 -0.453 18.39 19.59 02a57863o0710c
57863.619267 -20.278  1.083   -28   30 c  0   1.34 244.72826 -35.90484  4525.75   328.51 3.86 3.73  -5.5 -0.452 18.33 19.48 02a57863o0734c
57863.631379  21.041  4.517    14   63 c  0   1.01 244.72826 -35.90484  4590.18   405.69 3.85 3.72  -5.3 -0.463 17.72 18.35 02a57863o0757c
57871.546699  20.650  0.719    20   14 c  0   1.01 244.72826 -35.90484  4599.87  8944.55 2.76 2.46  10.3 -0.452 19.30 20.26 02a57871o0461c
57871.562489  21.251  1.289    12   15 c  0   0.88 244.72826 -35.90484  4587.14  8905.26 2.74 2.51  15.4 -0.452 19.27 20.23 02a57871o0491c
57871.578239  21.639  1.673     8   13 c  0   1.06 244.72826 -35.90484  4652.42  8980.90 2.61 2.49   9.9 -0.459 19.27 20.20 02a57871o0521c
57879.543622  23.118 14.267     2   29 o  0   0.79 244.72826 -35.90484   963.89  8386.35 2.44 2.40  24.2 -0.480 18.76 19.44 02a57879o0613o
57879.559344  20.381  0.897    26   23 o  0   0.91 244.72826 -35.90484  1029.67  8463.05 2.53 2.50 -72.8 -0.476 18.90 19.82 02a57879o0643o
57879.575142  21.084  1.419    13   19 o  0   0.71 244.72826 -35.90484  1049.35  8344.94 2.30 2.24   5.5 -0.483 19.06 20.02 02a57879o0673o
57879.590940  21.358  1.592    10   17 o  0   0.97 244.72826 -35.90484  1020.59  8402.27 2.24 2.14  14.8 -0.477 18.96 20.03 02a57879o0703o
57887.509076 -19.763  1.602   -45   72 o  0   1.18 244.72826 -35.90484  2489.50  8732.77 2.77 2.71 -89.0 -0.510 18.23 18.69 02a57887o0255o
57887.535833  19.355  1.098    66   72 o  0   1.32 244.72826 -35.90484  2542.52  8767.48 2.55 2.50 -73.3 -0.542 18.15 18.57 02a57887o0306o
57891.521601  20.663  1.245    20   24 o  0   0.82 244.72826 -35.90484  1071.76  8067.01 2.35 2.09  66.8 -0.457 18.86 19.50 02a57891o0257o
57891.536805 -21.300  2.235   -11   24 o  0   0.96 244.72826 -35.90484  1139.37  8144.52 2.39 2.10  81.9 -0.449 18.83 19.49 02a57891o0286o
57891.551965  20.259  0.808    29   23 o  0   1.78 244.72826 -35.90484  1159.30  8023.75 2.44 2.10  84.3 -0.454 18.78 19.42 02a57891o0315o
57895.488185  25.018 36.000     0   13 c  0   1.26 244.72826 -35.90484  1832.16  9928.21 2.83 2.63  -3.6 -0.451 19.36 21.03 02a57895o0482c
57895.497124 -20.534  0.833   -22   18 c  0   1.86 244.72826 -35.90484  4844.03   266.98 3.99 2.89  31.3 -0.483 19.43 21.09 02a57895o0499c
57895.513927 -19.484  0.429   -58   25 c  0   1.11 244.72826 -35.90484  4830.84   226.78 4.36 3.21  33.5 -0.459 19.25 20.91 02a57895o0531c
57895.521299  20.451  0.609    24   15 c  0   0.90 244.72826 -35.90484  1885.55  9964.34 2.81 2.63  -6.0 -0.450 19.21 20.85 02a57895o0545c
57895.530791 -19.868  0.517   -41   21 c  0   1.55 244.72826 -35.90484  4881.47   303.21 4.06 2.94  31.4 -0.477 19.13 20.70 02a57895o0563c
57895.538211  23.527 13.200     1   19 c  0   1.14 244.72826 -35.90484  1906.01  9845.10 3.01 2.84 -27.5 -0.444 18.85 20.64 02a57895o0577c
57895.547112 -20.227  0.857   -29   25 c  0   1.18 244.72826 -35.90484  4898.90   183.88 4.43 3.21  33.4 -0.448 19.24 20.82 02a57895o0594c
57895.564031 -21.436  4.357   -10   42 c  0   1.11 244.72826 -35.90484  4869.60   238.62 4.62 3.23  35.5 -0.436 18.55 20.08 02a57895o0626c
57897.523217 -21.120  2.000   -13   26 o  0   1.06 244.72826 -35.90484  3081.94 10473.50 4.75 3.59 -33.1 -0.412 18.90 20.38 01a57897o0553o
57899.495709  21.449  1.174    10   11 c  0   1.43 244.72826 -35.90484  1688.77  8669.18 2.51 2.39  23.1 -0.475 19.54 21.12 02a57899o0506c
57899.512558  22.464  3.037     4   11 c  0   1.08 244.72826 -35.90484  1738.84  8745.81 2.45 2.39   5.8 -0.470 19.51 21.10 02a57899o0538c
57899.529414 -24.174 14.400    -1   11 c  0   1.45 244.72826 -35.90484  1773.10  8627.49 2.47 2.43 -28.7 -0.478 19.40 21.01 02a57899o0570c
57899.545719  20.350  0.535    26   14 c  0   1.31 244.72826 -35.90484  1727.65  8681.75 2.49 2.43   2.8 -0.472 19.10 20.70 02a57899o0601c
57903.467338  22.289  2.857     4   13 c  0   1.50 244.72826 -35.90484  3459.30  7640.84 2.47 2.28  15.4 -0.497 19.65 21.10 02a57903o0453c
57903.483698  21.414  1.394    10   14 c  0   1.38 244.72826 -35.90484  3430.38  7599.74 2.62 2.48  20.0 -0.485 19.49 21.08 02a57903o0485c
57903.500601 -20.424  0.480   -25   12 c  0   1.08 244.72826 -35.90484  3495.93  7676.55 2.50 2.38  16.6 -0.491 19.57 21.02 02a57903o0518c
57903.516985  20.731  0.648    18   12 c  0   1.43 244.72826 -35.90484  3515.44  7558.97 2.52 2.43  11.1 -0.485 19.52 20.98 02a57903o0550c
57903.533904 -22.440  2.640    -4   10 c  0   2.45 244.72826 -35.90484  3486.46  7613.81 2.52 2.39  14.7 -0.493 19.46 20.94 02a57903o0583c
57907.457876 -23.582 22.111    -1   30 o  0   0.76 244.72826 -35.90484  1152.52  8430.04 2.63 2.48   4.3 -0.510 18.82 19.61 02a57907o0326o
57907.491102 -21.039  1.500   -14   21 o  0   1.98 244.72826 -35.90484  1190.79  8465.60 2.41 2.29 -12.4 -0.515 18.83 19.66 02a57907o0391o
57907.508014 -20.291  0.838   -28   23 o  0   1.11 244.72826 -35.90484  1211.19  8345.28 2.77 2.68  -9.0 -0.491 18.69 19.89 02a57907o0424o
57909.442180  19.764  0.603    45   27 o  0   1.35 244.72826 -35.90484  4096.21 10323.73 2.95 2.90 -58.5 -0.476 18.56 19.24 01a57909o0410o
57909.461936  20.291  1.000    28   28 o  0   1.06 244.72826 -35.90484  4134.77 10441.66 3.06 2.87 -48.9 -0.485 18.53 19.20 01a57909o0450o
57909.482984  20.011  0.928    36   33 o  0   0.93 244.72826 -35.90484  4073.57 10449.34 3.08 2.88 -65.4 -0.472 18.51 19.12 01a57909o0492o
57910.405241 -20.047  1.225   -35   43 o  0   0.92 244.72826 -35.90484  5930.80 10142.23 3.63 3.54 -31.9 -0.472 18.13 18.82 01a57910o0334o
57910.421190  19.340  0.566    67   38 o  0   1.06 244.72826 -35.90484  5960.12 10246.02 3.25 3.12  33.4 -0.474 18.27 18.74 01a57910o0365o
57910.436525  21.548  4.868     9   42 o  0   0.92 244.72826 -35.90484  5905.48 10230.01 3.75 3.20  -3.9 -0.450 18.19 18.78 01a57910o0396o
57910.451953  21.514  4.295     9   39 o  0   1.12 244.72826 -35.90484  5896.41 10409.30 3.32 3.19 -79.9 -0.478 18.22 18.80 01a57910o0427o
57922.413296  22.224  6.562     5   31 o  0   0.74 244.72826 -35.90484  8122.02  2581.33 3.20 2.99  35.4 -0.425 18.60 19.93 01a57922o0351o
57922.421682 -15.683  2.005 -1936 3881 o  0   1.01 244.72826 -35.90484  8060.16  2537.29 3.09 2.69  42.5 -0.410 15.47 16.85 01a57922o0368o
57922.430543  18.133  4.435   203  899 o  0   1.15 244.72826 -35.90484  8046.15  2688.29 3.19 2.93  58.7 -0.436 14.94 16.27 01a57922o0386o
57923.398469 -16.706  0.485  -754  366 o  0   0.98 244.72826 -35.90484  4302.58  8286.60 2.34 2.19  28.6 -0.490 15.75 16.72 02a57923o0305o
57923.407378 -19.893  0.884   -40   35 o  0   0.61 244.72826 -35.90484  4289.64  8246.77 2.33 2.21  26.4 -0.493 18.46 19.41 02a57923o0323o
57923.415775 -17.722  0.883  -296  261 o  0   0.69 244.72826 -35.90484  4354.25  8323.88 2.26 2.16  28.6 -0.499 16.53 17.41 02a57923o0340o
57923.424688 -19.309  0.774   -69   53 o  0   1.41 244.72826 -35.90484  4371.80  8209.27 2.17 2.11  21.3 -0.500 17.86 18.73 02a57923o0358o
57926.392057  22.292  3.217     4   14 o  0   1.28 244.72826 -35.90484  7728.46  3082.88 3.23 3.01   1.5 -0.449 19.17 20.62 01a57926o0307o
57926.400866  23.072  7.308     2   16 o  0   0.99 244.72826 -35.90484  7747.25  3157.85 2.91 2.83  27.3 -0.471 19.22 20.64 01a57926o0325o
57926.409210 -19.779  0.307   -44   14 o  0   1.35 244.72826 -35.90484  7684.99  3113.96 3.02 2.87 -86.3 -0.460 19.16 20.60 01a57926o0342o
57926.418053  20.881  0.813    16   13 o  0   1.68 244.72826 -35.90484  7670.81  3265.05 3.07 2.90 -86.4 -0.457 19.20 20.57 01a57926o0360o
57930.388338  22.101  4.308     5   23 o  0   1.47 244.72826 -35.90484  8832.65  3060.89 5.40 4.01  -9.6 -0.406 18.63 20.40 01a57930o0273o
57930.397166 -19.795  0.559   -44   24 o  0   1.25 244.72826 -35.90484  8850.19  3136.14 5.08 4.17 -15.0 -0.401 18.59 20.38 01a57930o0291o
57930.405670 -21.061  1.439   -14   20 o  0   1.01 244.72826 -35.90484  8804.04  3092.54 3.75 3.19 -58.7 -0.470 18.88 20.37 01a57930o0308o
57930.414512 -21.361  1.674   -10   17 o  0   1.30 244.72826 -35.90484  8772.39  3243.70 3.77 3.18 -61.3 -0.475 18.87 20.34 01a57930o0326o
57934.379377 -20.703  1.148   -19   22 o  0   0.94 244.72826 -35.90484  6678.63   391.72 3.59 3.02   8.7 -0.442 18.80 20.13 01a57934o0290o
57934.385282  23.907 19.750     1   20 o  0   1.48 244.72826 -35.90484  3894.83 10119.42 4.02 3.02  -4.5 -0.428 18.79 20.26 01a57934o0302o
57934.388233  22.704  6.667     3   20 o  0   1.11 244.72826 -35.90484  6696.18   467.35 3.80 3.05   7.9 -0.436 18.79 20.13 01a57934o0308o
57934.394118 -23.488 13.714    -2   20 o  0   1.13 244.72826 -35.90484  3912.68 10194.11 3.32 3.11 -49.5 -0.436 18.95 20.31 01a57934o0320o
57934.396577  20.500  0.866    23   20 o  0   0.93 244.72826 -35.90484  6634.17   423.01 3.17 2.97  58.2 -0.464 18.95 20.24 01a57934o0325o
57934.402478 -20.325  0.721   -27   19 o  0   1.00 244.72826 -35.90484  3866.58 10150.04 3.21 3.04 -53.3 -0.463 18.95 20.30 01a57934o0337o
57934.405428  20.608  0.954    21   20 o  0   0.90 244.72826 -35.90484  6618.07   575.68 3.06 2.83  66.7 -0.470 18.96 20.25 01a57934o0343o
57934.411312 -19.808  0.495   -43   22 o  0   1.10 244.72826 -35.90484  3834.78 10303.62 3.15 2.93 -57.3 -0.471 18.90 20.25 01a57934o0355o
57938.356969  24.939 87.000     0   33 o  0   0.90 244.72826 -35.90484  7053.70   242.85 3.09 2.80 -46.1 -0.532 18.29 19.12 01a57938o0137o
57938.362894 -19.332  0.560   -67   38 o  0   1.04 244.72826 -35.90484  4253.46  9964.11 3.88 2.92 -32.6 -0.476 18.35 19.20 01a57938o0149o
57938.365361 -20.112  0.971   -33   32 o  0   1.26 244.72826 -35.90484  7071.76   316.23 3.58 3.04 -13.8 -0.505 18.16 19.12 01a57938o0154o
57938.371311 -19.300  0.504   -69   35 o  0   1.30 244.72826 -35.90484  4271.60 10037.80 4.62 3.19 -17.4 -0.439 18.17 19.18 01a57938o0166o
57938.373785 -19.793  0.849   -44   37 o  0   0.79 244.72826 -35.90484  7009.96   272.42 3.20 2.90 -46.8 -0.527 18.21 19.09 01a57938o0171o
57938.379732 -19.567  0.764   -54   41 o  0   1.23 244.72826 -35.90484  4209.75  9994.81 4.68 3.71 -19.5 -0.426 18.07 19.14 01a57938o0183o
57938.382212  20.871  2.633    16   43 o  0   1.01 244.72826 -35.90484  6995.76   425.15 4.24 3.84 -62.2 -0.458 17.93 19.05 01a57938o0188o
57938.388135 -21.990 12.714    -6   74 o  0   0.97 244.72826 -35.90484  4195.91 10146.84 7.05 6.60 -24.4 -0.344 17.45 19.05 01a57938o0200o
57944.407565  19.637  0.746    51   38 o  0   0.94 244.72826 -35.90484  4081.98  7766.90 2.08 2.06  65.3 -0.557 18.26 18.62 02a57944o0335o
57944.415701  19.888  1.050    40   42 o  0   0.93 244.72826 -35.90484  4052.72  7726.35 2.04 2.02  87.2 -0.577 18.25 18.56 02a57944o0351o
57944.424105  20.086  1.438    34   48 o  0   0.93 244.72826 -35.90484  4117.30  7802.64 2.07 2.01 -65.5 -0.591 18.23 18.49 02a57944o0368o
57948.350818  19.779  0.377    44   17 o  0   2.03 244.72826 -35.90484  1215.59  6738.59 2.10 1.83  24.8 -0.527 19.32 20.31 02a57948o0219o
57948.359775 -19.985  0.338   -37   12 o  0   2.09 244.72826 -35.90484  1202.32  6698.13 2.07 1.82  25.5 -0.526 19.22 20.13 02a57948o0237o
57948.368433  19.629  0.452    51   23 o  0   1.24 244.72826 -35.90484  1266.93  6775.87 2.05 1.83  25.1 -0.534 19.13 19.95 02a57948o0254o
57948.377388  19.680  0.373    49   18 o  0   2.45 244.72826 -35.90484  1285.53  6659.97 2.01 1.81  23.8 -0.533 19.10 19.83 02a57948o0272o
57950.346685 -22.587  4.118    -3   14 o  0   1.33 244.72826 -35.90484  6854.45  3218.87 3.16 2.71 -88.4 -0.461 19.04 20.64 01a57950o0217o
57950.354927  20.245  0.553    29   16 o  0   1.11 244.72826 -35.90484  6870.29  3291.07 3.18 2.61 -83.2 -0.470 19.12 20.67 01a57950o0234o
57950.363172  20.866  1.074    16   18 o  0   0.84 244.72826 -35.90484  6806.73  3246.03 3.31 2.67 -86.1 -0.461 19.08 20.69 01a57950o0251o
57950.371424  20.756  0.846    18   15 o  0   1.20 244.72826 -35.90484  6790.93  3394.91 3.23 2.60 -88.1 -0.474 19.07 20.66 01a57950o0268o
57954.339463  20.280  0.531    28   15 o  0   1.32 244.72826 -35.90484  7932.53  1579.61 3.37 2.76 -83.3 -0.471 19.03 20.73 01a57954o0264o
57954.348221 -24.481 31.500    -1   18 o  0   0.99 244.72826 -35.90484  7947.76  1653.61 3.75 3.61 -40.5 -0.409 18.87 20.71 01a57954o0282o
57954.356467 -20.138  0.460   -32   15 o  0   1.31 244.72826 -35.90484  7882.35  1609.01 3.63 2.72 -86.3 -0.479 18.95 20.71 01a57954o0299o
57954.365191  21.748  2.393     7   17 o  0   1.33 244.72826 -35.90484  7866.85  1762.01 3.93 2.90 -88.8 -0.452 18.86 20.62 01a57954o0317o
57960.329850  20.617  0.540    21   11 o  0   2.24 244.72826 -35.90484  3152.61  7839.83 2.13 1.98  29.9 -0.493 19.42 20.65 02a57960o0168o
57960.338802 -21.725  1.662    -7   12 o  0   1.80 244.72826 -35.90484  3123.81  7799.07 2.16 2.04  30.5 -0.491 19.41 20.63 02a57960o0186o
57960.346755  21.667  1.671     8   13 o  0   2.21 244.72826 -35.90484  3188.66  7876.79 2.05 1.98  28.9 -0.504 19.38 20.60 02a57960o0202o
57960.355740 -20.058  0.373   -34   13 o  0   1.82 244.72826 -35.90484  3206.10  7760.48 2.03 1.99  23.3 -0.502 19.30 20.54 02a57960o0220o
57966.304603  19.372  0.382    65   25 o  0   1.48 244.72826 -35.90484  9666.45  3730.70 3.50 3.17 -80.7 -0.438 18.50 19.43 01a57966o0114o
57966.312369  19.778  0.618    45   28 o  0   1.18 244.72826 -35.90484  9680.45  3800.71 3.85 3.44 -85.6 -0.412 18.36 19.41 01a57966o0130o
57966.320607  20.495  1.344    23   31 o  0   1.13 244.72826 -35.90484  9630.36  3755.94 3.56 3.24 -80.4 -0.421 18.34 19.38 01a57966o0147o
57966.328864 -19.970  0.893   -37   33 o  0   1.31 244.72826 -35.90484  9597.65  3904.45 3.91 3.43 -86.2 -0.440 18.32 19.34 01a57966o0164o
57968.315069  20.304  1.347    27   37 o  0   1.19 244.72826 -35.90484  2071.39  6445.99 1.97 1.83  39.9 -0.498 18.21 18.74 02a57968o0149o
57968.321982 -21.448  3.333   -10   32 o  0   1.61 244.72826 -35.90484  2057.62  6405.40 1.95 1.83  40.9 -0.505 18.40 18.68 02a57968o0163o
