oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
1460115200000259,67655040,2458431.050569174,58430.5504051,18.1782837,0.0320743993,0,zg,134.8412164,4.6367988,0.593999982,-0.0450000018,20181108550394,1460,0xf,0x2,20.9500008,26.2930279,0.0306824017,-0.0749401674,1.37194338e-05,30,1.21099997,2
1460115200000259,68549370,2458439.994741762,58439.4937037,18.2084827,0.0327383317,0,zg,134.8412043,4.6367878,1.62899995,0.0670000017,20181117493704,1460,0xf,0x2,21.7000008,26.068716,0.0313611664,-0.0736613721,1.27640815e-05,30,1.27100003,2
1460115200000259,80726859,2458561.772941115,58561.2685995,18.2814045,0.0344198048,0,zg,134.8411553,4.6367887,1.02999997,0.25,20190319268600,1460,0xf,0x2,19.3700008,26.1957188,0.0412741229,-0.0559186488,7.46754085e-05,30,1.25699997,1
1460115200000259,114930560,2458903.8110640645,58903.3056019,18.1695251,0.0318852849,0,zg,134.8412053,4.6368167,1.04900002,-0.00800000038,20200224305602,1460,0xf,0x2,21.5900002,26.2773933,0.0294000041,-0.077554442,1.16222081e-05,30,1.20299995,2
1460115200000259,114930605,2458903.81151535,58903.3060532,18.1836586,0.0321912244,0,zg,134.8411919,4.6368216,0.34799999,-0.0189999994,20200224306053,1460,0xf,0x2,21.5799999,26.2726688,0.0297198519,-0.0708120465,1.19125289e-05,30,1.20299995,3
1460115200000259,147440887,2459228.914213069,59228.4088773,18.1927032,0.0323891081,0,zg,134.8411901,4.6368229,1.00399995,0.0219999999,20210114408785,1460,0xf,0x2,21.3999996,26.3586998,0.0297898054,-0.073810406,1.18978724e-05,30,1.19299996,2
1460115200000259,147440934,2459228.9146760865,59228.4093403,18.1942215,0.0324224718,0,zg,134.8411764,4.636827,0.300999999,0.0140000004,20210114409340,1460,0xf,0x2,21.5,26.3452435,0.0311027691,-0.0624659806,1.31226925e-05,30,1.19400001,3
1460115200000259,147635429,2459230.8596985387,59230.354294,18.1879845,0.0322856456,0,zg,134.8411922,4.6368059,0.787,0.0170000009,20210116354294,1460,0xf,0x2,21.4300003,26.3713322,0.0293764491,-0.0824168995,1.16199344e-05,30,1.20099998,2
1460115200000259,151731012,2459271.815498895,59271.3101273,18.229044,0.0332010724,0,zg,134.8411408,4.6368363,0.640999973,0.0390000008,20210226310081,1460,0xf,0x2,18.9099998,26.3491993,0.0454359688,-0.0449951105,0.00014575629,30,1.22099996,2
1460115200000259,151731060,2459271.815973483,59271.3106019,18.2642632,0.0340143442,0,zg,134.8412746,4.6367479,0.287,-0.00400000019,20210226310590,1460,0xf,0x2,19.3099995,26.3406715,0.0437644757,-0.0264833756,9.46295404e-05,30,1.222,3
1460115200000259,253235868,2460286.861614716,60286.3586806,18.1498528,0.0314660259,0,zg,134.841182,4.6368625,0.859000027,0.00300000003,20231208358322,1460,0xf,0x2,20.6100006,26.2200012,0.0379408747,-0.0286329705,2.36709602e-05,30,1.74600005,2
1460115200000259,253634609,2460290.849366827,60290.3460995,18.1888008,0.0323035121,0,zg,134.8411574,4.6368407,0.317999989,-0.0160000008,20231212345613,1460,0xf,0x2,21.3400002,26.2116356,0.0302648153,-0.0485551432,1.2524828e-05,30,1.76400006,2
1460215200000187,68539265,2458439.893678694,58439.3926505,18.4895592,0.0434531458,0,zr,134.8411895,4.6367976,0.310000002,0.0140000004,20181117392627,1460,0xf,0x2,20.8799992,25.9111671,0.0248348527,0.0960269123,8.04534102e-06,30,2.1329999,2
1460215200000187,68840083,2458442.9021517592,58442.4008333,18.4792824,0.0431049168,0,zr,134.8411989,4.6367942,0.665000021,-0.0500000007,20181120400775,1460,0xf,0x2,20.2099991,25.8961105,0.0455031209,0.0798270926,2.67176747e-05,30,1.86199999,2
1460215200000187,72747762,2458481.9821501607,58481.4776273,18.5735836,0.0464174151,0,zr,134.841217,4.6368329,0.300999999,0.00400000019,20181229477627,1460,0xf,0x2,20.6299992,26.1346779,0.0263773557,0.0924370587,9.06515652e-06,30,1.24899995,2
1460215200000187,78625695,2458540.762346472,58540.256956,18.4767952,0.0430210754,0,zr,134.8412037,4.636842,0.637000024,0.0199999996,20190226256944,1460,0xf,0x2,20.9699993,26.1638088,0.024411628,0.0726115406,7.68447262e-06,30,1.19000006,1
1460215200000187,80422368,2458558.728212429,58558.2236806,18.4856529,0.0433204137,0,zr,134.8412319,4.6368169,0.731000006,-0.0599999987,20190316223681,1460,0xf,0x2,19.9400005,26.1211758,0.0369626097,0.0965141952,1.79461349e-05,30,1.18499994,1
