oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
1455107400028134,67339375,2458427.89658065,58427.393750000003,17.1221733,0.0208498873,0,zg,101.15871749999999,-0.76398840000000001,0.56400001,0,20181105393738,1455,0x7,0x4,20.1299992,25.9074497,0.0228286684,-0.0548570715,7.8060375e-06,30,1.421,2
1455107400028134,67637748,2458430.8805493652,58430.377488400001,17.1429806,0.0210227147,0,zg,101.158703,-0.76401949999999996,0.407999992,0.00999999978,20181108377488,1455,0x7,0x4,21.0499992,26.1819172,0.0151780555,-0.0475097299,3.38726318e-06,30,1.47000003,2
1455107400028134,68442756,2458438.931210761,58438.427569400003,17.2025356,0.0215344261,0,zg,101.1587188,-0.76400369999999995,0.994000018,0.0189999994,20181116427558,1455,0x7,0x4,20.9899998,26.0482159,0.016367482,-0.0569546744,4.0216346e-06,30,1.21500003,2
1455107400028134,68543618,2458439.9398900382,58439.436180600002,17.0890617,0.0205810331,0,zg,101.1587071,-0.76400900000000005,0.575999975,-0.0250000004,20181117436157,1455,0x7,0x4,21.0400009,25.9489365,0.0162321534,-0.0896695107,3.99387818e-06,30,1.204,2
1455107400028134,68931167,2458443.8156386982,58443.3116782,17.1796513,0.0213347543,0,zg,101.1586741,-0.76397510000000002,0.763999999,-0.0590000004,20181121311632,1455,0x7,0x4,19.8999996,26.1549015,0.0186923686,-0.076867491,5.14056819e-06,30,1.73500001,2
1455107400028134,99452900,2458749.0279620551,58748.529004600001,17.1563606,0.021135455,0,zg,101.15871180000001,-0.76399620000000001,0.275000006,0.00700000022,20190922528993,1455,0x7,0x4,19.7800007,26.0916195,0.0199730452,-0.0465722904,5.68014229e-06,30,1.329,2
1455107400028134,100451930,2458759.0191611415,58758.519305599999,17.1226273,0.0208536293,0,zg,101.15872299999999,-0.76401209999999997,0.409999996,-0.0160000008,20191002519259,1455,0x7,0x4,21.1299992,26.1481133,0.0150210364,-0.0880402699,3.45925446e-06,30,1.26600003,2
1455107400028134,100451975,2458759.0196124832,58758.519756900001,17.1488533,0.0210720394,0,zg,101.1587214,-0.7640036,1.16999996,-0.0649999976,20191002519757,1455,0x7,0x4,21.0799999,26.1624775,0.0161719229,-0.100112826,4.00837416e-06,30,1.26499999,3
1455107400028134,101343672,2458767.9373899917,58767.436724500003,17.1310692,0.0209234115,0,zg,101.1587214,-0.76400429999999997,0.268999994,0.0149999997,20191011436725,1455,0x7,0x4,19.2199993,26.0546322,0.0297295377,-0.0655155927,1.29187911e-05,30,1.58099997,2
1455107400028134,101345593,2458767.9566047471,58767.455937500003,17.1216717,0.0208457578,0,zg,101.1587098,-0.76399079999999997,1.36600006,-0.0270000007,20191011455926,1455,0x7,0x4,19.7700005,26.104187,0.0211073514,-0.091276966,6.64727168e-06,30,1.43900001,3
