oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
1746114300001745,63041564,2458384.9144696645,58384.415648100003,15.4775743,0.0105375201,32768,zg,110.0381266,46.811584799999999,0.898000002,0.0260000005,20180923415648,1746,0xe,0x3,19.4799995,25.6708221,0.168509603,-0.0412495397,0.00094111514,30,1.83099997,2
1746114300001745,63643046,2458390.9298170116,58390.430462999997,15.6074362,0.0107243657,0,zg,110.0381045,46.811574299999997,0.458999991,-0.0109999999,20180929430463,1746,0xe,0x3,20.4799995,26.143364,0.0348256342,-0.0256711487,1.71368356e-05,30,1.52600002,2
1746114300001745,67336624,2458427.868848131,58427.366249999999,15.6672192,0.0108210035,32768,zg,110.03812019999999,46.811600599999998,0.671000004,0.00100000005,20181105366238,1746,0xe,0x3,20.0900002,25.9552536,0.0396065265,-0.0335207172,2.79305023e-05,30,1.29799998,2
1746114300001745,67636504,2458430.8678815151,58430.365046300001,15.6125002,0.010732282,0,zg,110.0381154,46.811606599999998,1.15400004,0.0700000003,20181108364988,1746,0xe,0x3,21.8199997,26.2533035,0.0251654796,-0.0491193235,6.31690182e-06,30,1.26499999,2
1746114300001745,68443689,2458438.9403332658,58438.436898100001,15.6488419,0.0107905455,0,zg,110.03810540000001,46.811613000000001,0.938000023,0.0140000004,20181116436898,1746,0xe,0x3,21.5400009,26.2139854,0.0310864355,-0.0340281241,9.81066387e-06,30,1.03199995,2
1746114300001745,68540748,2458439.910991522,58439.4074884,15.6242952,0.0107509093,0,zg,110.03809219999999,46.811596899999998,0.846000016,0.0170000009,20181117407477,1746,0xe,0x3,21.7099991,26.1423664,0.0285344794,-0.0419662073,8.51807363e-06,30,1.06700003,2
1746114300001745,68843194,2458442.9356530425,58442.431944399999,15.642046,0.0107794534,32768,zg,110.03810470000001,46.811579199999997,0.470999986,0.0240000002,20181120431933,1746,0xe,0x3,20.2800007,25.64007,0.0400168337,-0.0533824787,2.89661257e-05,30,1.02699995,2
1746114300001745,68928229,2458443.7860562829,58443.282291700001,15.6373014,0.0107717626,0,zg,110.03809769999999,46.811590099999997,0.985000014,0.00600000005,20181121282292,1746,0xe,0x3,20.5400009,26.1962738,0.0316670649,-0.0394582339,1.45796866e-05,30,1.55999994,2
1746114300001745,71441454,2458468.9195612534,58468.414548599998,15.6013765,0.0107149566,0,zg,110.0380929,46.811601799999998,0.681999981,0.0379999988,20181216414491,1746,0xe,0x3,21.6399994,26.29319,0.0255899765,-0.0477401204,6.58098952e-06,30,1.02100003,2
1746114300001745,73424738,2458488.7527294238,58488.247384299997,15.6074162,0.010724334,0,zg,110.0380985,46.811600200000001,0.340000004,-0.0199999996,20190105247373,1746,0xe,0x3,21.7999992,26.2594891,0.0256946739,-0.0687071234,6.69404199e-06,30,1.12300003,2
1746114300001745,73827087,2458492.7762156469,58492.270879600001,15.6207685,0.010745313,32768,zg,110.03810609999999,46.811597599999999,0.637000024,-0.0379999988,20190109270880,1746,0xe,0x3,19.8500004,24.5129471,0.0441815555,-0.051188454,5.26351942e-05,30,1.05700004,2
1746114300001745,75124782,2458505.7529546805,58505.247824099999,15.59338,0.0107026501,0,zg,110.03809529999999,46.811602299999997,0.750999987,-0.00499999989,20190122247789,1746,0xe,0x3,19.4200001,26.2931824,0.0386897922,-0.0356337801,4.46735176e-05,30,1.04100001,2
1746114300001745,78618207,2458540.6854447811,58540.182071800002,15.6077976,0.0107249292,0,zg,110.0380888,46.811611900000003,0.488999993,-0.00899999961,20190226182072,1746,0xe,0x3,21.8799992,26.2827835,0.0266586524,-0.0697621256,7.13406735e-06,30,1.01999998,1
1746114300001745,80722601,2458561.7277107369,58561.226018499998,15.6220026,0.0107472679,0,zg,110.03811930000001,46.811603499999997,0.602999985,-0.0140000004,20190319225995,1746,0xe,0x3,19.8799992,26.2130413,0.0375448465,-0.0247587021,2.98876803e-05,30,1.11899996,1
1746114300001745,80821353,2458562.7151366905,58562.213530100002,15.645298,0.0107847489,0,zg,110.0381008,46.811593100000003,0.363000005,0.0149999997,20190320213530,1746,0xe,0x3,19.6599998,26.2102413,0.0393738002,-0.0356157832,3.77247743e-05,30,1.097,1
1746114300001745,83426249,2458588.7617736706,58588.262499999997,15.8329639,0.0111279273,32768,zg,110.03810300000001,46.811590899999999,0.754999995,0.0520000011,20190415262500,1746,0xe,0x3,17.0200005,23.3016224,0.200234979,0.474652946,0.0542205684,30,1.74000001,1
1746114300001745,99251274,2458747.0112899248,58746.5127431,15.6213884,0.0107462937,0,zg,110.03810919999999,46.811585899999997,0.374000013,0.0149999997,20190920512743,1746,0xe,0x3,20.8099995,26.1520195,0.0327229053,-0.0315250792,1.3015987e-05,30,1.21099997,2
