oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
1454111400012645,63044428,2458384.9440045911,58384.4442824,17.093338,0.0200654436,0,zg,94.567491899999993,1.2533501,1.26499999,0.104999997,20180923444271,1454,0xb,0x4,19.8600006,26.1005325,0.0252873674,-0.0112742512,1.23057016e-05,30,1.81700003,2
1454111400012645,67337876,2458427.8821806628,58427.378761599997,16.9897156,0.0192741677,0,zg,94.567515999999998,1.2533679,0.916000009,0.148000002,20181105378762,1454,0xb,0x4,19.2900009,26.1624393,0.0451645665,-0.0494903885,4.090129e-05,30,1.39699996,2
1454111400012645,67637703,2458430.8806693582,58430.377036999998,17.1143475,0.02023484,0,zg,94.567518300000003,1.2533320999999999,0.995000005,0.0599999987,20181108377025,1454,0xb,0x4,21.1900005,26.259203,0.0161572956,-0.019194454,4.91132187e-06,30,1.36500001,2
1454111400012645,68442802,2458438.9321772121,58438.428020799998,17.1268539,0.0203371774,0,zg,94.567527400000003,1.2533444,0.85799998,0.075000003,20181116428009,1454,0xb,0x4,21,26.1075649,0.0160134193,-0.0410713106,4.86359659e-06,30,1.20000005,2
1454111400012645,68543059,2458439.9348066226,58439.430590299999,17.1005325,0.0201231111,0,zg,94.567512399999998,1.2533152000000001,0.88499999,0.0790000036,20181117430579,1454,0xb,0x4,21.2600002,26.0070667,0.0154807866,-0.0450110249,4.55594591e-06,30,1.199,2
1454111400012645,68928968,2458443.7941225814,58443.289687500001,17.1236115,0.0203105398,0,zg,94.5674791,1.2533581,0.871999979,0.0689999983,20181121289664,1454,0xb,0x4,19.9200001,26.2019863,0.0232074168,-0.0410432927,1.02046761e-05,30,1.76600003,2
1454111400012645,100452020,2458759.0207396271,58758.520208299997,17.1169624,0.0202561468,0,zg,94.567502500000003,1.2533339999999999,0.479999989,0.0390000008,20191002520208,1454,0xb,0x4,21.1399994,26.2108955,0.0150607098,-0.0647336319,4.26734323e-06,30,1.21700001,2
1454111400012645,100452065,2458759.0211910671,58758.5206597,17.1097393,0.020197425,0,zg,94.567519799999999,1.2533292,0.653999984,-0.0189999994,20191002520660,1454,0xb,0x4,21.1599998,26.1966362,0.0154060209,-0.0456523895,4.48029459e-06,30,1.21599996,3
1454111400012645,101342950,2458767.9308425286,58767.429502300001,17.0790329,0.0199518763,0,zg,94.567545499999994,1.2533342999999999,1.04900002,-0,20191011429502,1454,0xb,0x4,19.4599991,26.1359711,0.0300111342,-0.0486671478,1.70874937e-05,30,1.48599994,2
1454111400012645,101342995,2458767.9312939709,58767.429953699997,17.0686531,0.0198703632,0,zg,94.567532,1.2533527,0.962000012,0.0160000008,20191011429942,1454,0xb,0x4,19.2099991,26.1375484,0.0357484259,-0.0527530648,2.44531966e-05,30,1.48300004,3
1454111400012645,101443108,2458768.9325177851,58768.431087999998,17.1469879,0.0205042847,0,zg,94.567504999999997,1.2533449999999999,0.57099998,-0.0410000011,20191012431088,1454,0xb,0x4,19.9500008,26.1351643,0.0220220406,-0.0430199131,9.17497709e-06,30,1.45700002,2
1454111400012645,101444530,2458768.9467319632,58768.445300899999,17.1075287,0.0201795176,0,zg,94.567501800000002,1.2533377999999999,1.01999998,0.0410000011,20191012445220,1454,0xb,0x4,20.0599995,26.1595764,0.0210758839,-0.0489431471,8.30053432e-06,30,1.375,3
1454111400012645,102547125,2458779.9736364167,58779.471250000002,17.1091099,0.0201923251,0,zg,94.567529899999997,1.2533338000000001,0.903999984,-0.0140000004,20191023471250,1454,0xb,0x4,20.8199997,26.2115154,0.0169072486,-0.0560231395,5.35480194e-06,30,1.204,2
1454111400012645,103250796,2458787.0109194135,58786.507962999996,17.1574287,0.0205921158,32768,zg,94.567550699999998,1.2533185,0.640999973,0.00300000003,20191030507951,1454,0xb,0x4,19.7299995,26.0397739,0.03174337,-0.0523001626,1.90050614e-05,30,1.20000005,2
1454111400012645,103250841,2458787.0113708517,58786.508414399999,17.134182,0.0203976575,32768,zg,94.567517899999999,1.2533261,0.795000017,-0.0130000003,20191030508403,1454,0xb,0x4,19.8500004,26.0604115,0.0299811512,-0.0544999205,1.69076211e-05,30,1.20000005,3
1454111400012645,112219071,2458876.6953353481,58876.190717600002,17.1173019,0.0202589184,0,zg,94.567496599999998,1.2533422000000001,0.986999989,0.0560000017,20200128190706,1454,0xb,0x4,21.0599995,26.3250847,0.0181222837,-0.0484920554,6.25898565e-06,30,1.23199999,2
1454111400012645,112219116,2458876.6957867267,58876.191168999998,17.1051617,0.0201603994,0,zg,94.567512300000004,1.2533477,0.602999985,0.0270000007,20200128191169,1454,0xb,0x4,21.3299999,26.3258781,0.0172945112,-0.0562419258,5.62037258e-06,30,1.23099995,3
1454111400012645,133850285,2459093.0006085737,59092.502858799999,17.0695839,0.0198776443,0,zg,94.567492400000006,1.2533396000000001,0.656000018,0.0399999991,20200831502859,1454,0xb,0x4,20.8999996,26.1778164,0.0169147365,-0.0394565687,5.34245191e-06,30,1.852,2
1454111400012645,136742953,2459121.9298531315,59121.429537000004,17.1325493,0.020384144,0,zg,94.567491200000006,1.2533274000000001,0.745000005,-0.0209999997,20200929429537,1454,0xb,0x4,19.9699993,26.1761208,0.021824019,-0.0397249348,9.03368436e-06,30,1.77600002,2
1454111400012645,136743328,2459121.9336034777,59121.433287,17.1321182,0.0203805864,0,zg,94.567507899999995,1.2533167000000001,0.620000005,0.0109999999,20200929433287,1454,0xb,0x4,20.1100006,26.1807384,0.021415947,-0.0304273348,8.54519112e-06,30,1.73099995,3
1454111400012645,137652093,2459131.0220830292,59130.520937499998,17.0756454,0.0199251976,0,zg,94.567519500000003,1.2533251999999999,0.495000005,0.0189999994,20201008520938,1454,0xb,0x4,20.1499996,26.3182144,0.0202885121,-0.0583999306,7.57944144e-06,30,1.19299996,2
1454111400012645,138843458,2459142.9367770143,59142.434583299997,17.1079597,0.02018301,0,zg,94.567503599999995,1.2533255000000001,0.632000029,0.0419999994,20201020434572,1454,0xb,0x4,21.3500004,26.3336964,0.0156496931,-0.0518441051,4.51666256e-06,30,1.31599998,2
1454111400012645,138843504,2459142.9372400534,59142.435046300001,17.1192017,0.0202744268,0,zg,94.5675059,1.2533239,0.268999994,0.0120000001,20201020435046,1454,0xb,0x4,21.4899998,26.3259926,0.015856484,-0.046740666,4.57842771e-06,30,1.31400001,3
1454111400012645,139037457,2459144.8769291542,59144.374571799999,17.0901108,0.0200397018,0,zg,94.567500699999997,1.2533268,0.875999987,0.0359999985,20201022374572,1454,0xb,0x4,21.3500004,26.0593987,0.0234527048,-0.0448188819,1.01451687e-05,30,1.68299997,2
1454111400012645,139037503,2459144.8773920937,59144.375034700002,17.0993233,0.0201133881,0,zg,94.567499299999994,1.2533345,0.995000005,0.0719999969,20201022375035,1454,0xb,0x4,21.4099998,26.0416565,0.019155724,-0.0494855158,6.76996979e-06,30,1.67799997,3
1454111400012645,139531965,2459149.8224156098,59149.319652799997,17.1182785,0.0202668868,0,zg,94.567534699999996,1.2533920999999999,0.903999984,0.0199999996,20201027319630,1454,0xb,0x4,19.0699997,26.0770054,0.0446973704,-0.0337084942,3.79381381e-05,30,2.36999989,2
1454111400012645,139532011,2459149.8228785526,59149.3201157,17.1948566,0.0209136233,0,zg,94.567450100000002,1.2532901999999999,1.12899995,0.00499999989,20201027320116,1454,0xb,0x4,19.1900005,26.0889664,0.0375657119,-0.0389531255,2.70464279e-05,30,2.35899997,3
1454111400012645,139733309,2459151.8360129073,59151.333090300002,17.105793,0.02016549,0,zg,94.567545899999999,1.2533011000000001,0.51700002,0,20201029333090,1454,0xb,0x4,19.2000008,26.2518997,0.0352350883,-0.0218153,2.31044996e-05,30,1.98000002,2
1454111400012645,139733355,2459151.8364758496,59151.333553199998,17.1181831,0.0202661101,0,zg,94.567499499999997,1.2533513000000001,0.638999999,0.0179999992,20201029333553,1454,0xb,0x4,19.2099991,26.2563496,0.0376566723,-0.0249150414,2.63834318e-05,30,1.97300005,3
1454111400012645,139834560,2459152.8486036211,59152.3456019,17.0886135,0.0200277809,0,zg,94.567474399999995,1.2533331999999999,0.757000029,-0.0299999993,20201030345069,1454,0xb,0x4,19.4300003,26.2903595,0.0470087528,-0.0131160524,4.09678105e-05,30,1.76400006,2
1454111400012645,139834606,2459152.8490665546,59152.346064799996,17.0593719,0.0197981074,0,zg,94.567511499999995,1.2533460999999999,0.852999985,0.00100000005,20201030346065,1454,0xb,0x4,19.5200005,26.3169174,0.0596967153,-0.0532029532,6.69537985e-05,30,1.75800002,3
1454111400012645,139939402,2459153.8971105348,59153.394027800001,17.153759,0.0205611493,0,zg,94.567508700000005,1.2533026,0.578999996,0.023,20201031394028,1454,0xb,0x4,19.6100006,26.3724728,0.0299873985,-0.0390578918,1.63710756e-05,30,1.36000001,2
